step,episode,reward,epsilon,state_mean,state_std,max_q
1,0,-0.3369,1.0000,-0.010406,0.002739,0.275858,0.034025,0.047559,-0.081160,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.192567,0.181103,0.195426,0.206866,0.232329,0.408569,0.069426,0.328315,0.326292,0.339275,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082867,0.068716,0.078334,0.078955,0.0104
2,0,-0.3889,1.0000,-0.011882,0.005268,0.276235,0.033233,0.047316,-0.078844,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.192682,0.180933,0.195955,0.207686,0.231636,0.407307,0.069181,0.326765,0.324666,0.338367,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082459,0.068393,0.078121,0.078986,0.0587
3,0,-0.4115,1.0000,-0.013400,0.007857,0.276607,0.032650,0.047684,-0.078131,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.192810,0.180756,0.196479,0.208528,0.230974,0.406091,0.068934,0.325180,0.323060,0.336747,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082056,0.068073,0.077906,0.079039,0.0547
4,0,-0.1675,1.0000,-0.014940,0.010564,0.275801,0.032126,0.048276,-0.087333,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.191855,0.179487,0.195746,0.208111,0.230332,0.404961,0.069060,0.323592,0.321495,0.347466,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082201,0.068911,0.077862,0.078754,0.1203
5,0,-0.8236,1.0000,-0.016472,0.013527,0.274754,0.031850,0.049934,-0.086554,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.190682,0.177951,0.194812,0.207541,0.229688,0.404020,0.069508,0.321982,0.320312,0.345812,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082627,0.070265,0.078032,0.078566,-0.0584
6,0,-0.5554,1.0000,-0.017967,0.016864,0.273693,0.031727,0.052263,-0.085858,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.189521,0.176421,0.193888,0.207001,0.229026,0.403377,0.069969,0.320370,0.319557,0.344149,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.083029,0.071567,0.078189,0.078358,-0.0592
7,0,-0.5847,1.0000,-0.019402,0.020681,0.272617,0.031766,0.055265,-0.085203,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.188368,0.174906,0.192997,0.206468,0.228329,0.403166,0.070444,0.318765,0.319369,0.342487,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.083413,0.072802,0.078306,0.078148,-0.0506
8,0,-0.8037,1.0000,-0.020745,0.025106,0.272011,0.032050,0.059164,-0.079601,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.187686,0.173943,0.192604,0.206347,0.227581,0.403578,0.070352,0.317180,0.320152,0.345344,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.083275,0.073075,0.078012,0.077765,0.0189
9,0,-0.3428,1.0000,-0.021973,0.030217,0.271335,0.032439,0.063409,-0.078933,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.186997,0.172957,0.192195,0.206230,0.226773,0.404795,0.070325,0.315614,0.321362,0.343678,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.083143,0.073374,0.077729,0.077384,0.0019
10,0,-0.7540,1.0000,-0.023054,0.036126,0.271110,0.033069,0.068433,-0.073391,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.186767,0.172481,0.192273,0.206546,0.225895,0.407077,0.070008,0.314095,0.323674,0.346417,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082758,0.073161,0.077343,0.077061,0.0206
11,0,-1.0680,1.0000,-0.023952,0.042966,0.271478,0.033919,0.074523,-0.068449,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.187421,0.172563,0.193150,0.207987,0.224942,0.410771,0.069754,0.312636,0.327759,0.348205,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082602,0.072799,0.077453,0.078017,0.0551
12,0,-0.8656,1.0000,-0.024645,0.050877,0.271816,0.034874,0.081435,-0.068460,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.188179,0.172724,0.194039,0.209476,0.223922,0.416299,0.069487,0.311215,0.333362,0.346459,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082537,0.072452,0.077576,0.079042,0.0542
13,0,0.0094,1.0000,-0.025131,0.059902,0.271398,0.035806,0.088268,-0.073254,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.188130,0.172242,0.194184,0.210050,0.222853,0.423929,0.069264,0.309796,0.338656,0.348040,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082125,0.072249,0.077200,0.078855,-0.0058
14,1,-6.0167,0.9950,-0.024490,0.056385,0.272692,0.034985,0.088730,-0.072089,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.189297,0.173591,0.195295,0.210980,0.221828,0.423267,0.070122,0.308352,0.336990,0.346492,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082542,0.073142,0.077614,0.079009,0.1167
15,1,0.1035,0.9950,-0.023944,0.053131,0.273273,0.034063,0.089279,-0.081222,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.190134,0.173462,0.194904,0.211554,0.220784,0.422401,0.070011,0.306945,0.335346,0.356646,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082553,0.072786,0.077324,0.078822,0.0341
16,1,0.8235,0.9950,-0.023559,0.050207,0.272798,0.032424,0.090604,-0.084434,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.189821,0.172300,0.193633,0.211141,0.219711,0.421299,0.069822,0.305846,0.333928,0.356310,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.082198,0.073348,0.077978,0.078535,0.0454
17,1,0.7090,0.9950,-0.023450,0.047743,0.272279,0.030174,0.092666,-0.083815,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.189504,0.171136,0.192346,0.210709,0.218612,0.419911,0.069665,0.305144,0.332894,0.354578,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.081848,0.073903,0.078648,0.078261,-0.0077
18,1,0.4132,0.9950,-0.023695,0.045832,0.271721,0.027442,0.095312,-0.083279,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.189189,0.169983,0.191072,0.210281,0.217530,0.418243,0.069540,0.304841,0.332280,0.352841,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.081498,0.074431,0.079284,0.077986,-0.0183
19,1,0.0021,0.9950,-0.024372,0.044564,0.271116,0.024205,0.098535,-0.082820,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.188934,0.168841,0.189770,0.209858,0.216546,0.416340,0.069456,0.305035,0.332182,0.351102,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.081130,0.074933,0.079953,0.077710,-0.0232
20,1,-0.6215,0.9950,-0.025578,0.044054,0.270957,0.020341,0.102566,-0.077532,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.189085,0.168147,0.189065,0.210005,0.215798,0.414284,0.069126,0.305955,0.332966,0.353322,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.080738,0.074880,0.079865,0.077335,0.0412
21,1,-0.4581,0.9950,-0.027371,0.044387,0.270860,0.016230,0.107095,-0.077121,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.189304,0.167472,0.188554,0.210394,0.215463,0.412221,0.068786,0.307186,0.334378,0.351575,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.080363,0.074810,0.079629,0.077045,0.0352
22,1,-0.7543,0.9950,-0.029806,0.045674,0.270678,0.011761,0.112356,-0.076987,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.189533,0.166822,0.188048,0.210778,0.215762,0.410357,0.068466,0.308896,0.336836,0.349816,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.079993,0.074718,0.079391,0.076755,0.0379
23,1,-0.8425,0.9950,-0.032949,0.048031,0.270509,0.006852,0.118304,-0.076345,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.190009,0.166437,0.187542,0.211132,0.216968,0.408980,0.068143,0.311242,0.340384,0.348121,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.079734,0.074443,0.079154,0.076452,0.0433
24,1,-0.8228,0.9950,-0.036875,0.051550,0.270295,0.001431,0.124795,-0.075960,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.190613,0.166177,0.187042,0.211489,0.219422,0.408448,0.067836,0.314392,0.344842,0.346398,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.079564,0.074115,0.078917,0.076153,0.0506
25,1,-0.8022,0.9950,-0.041662,0.056311,0.269849,-0.004448,0.131843,-0.076413,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.190981,0.165683,0.186546,0.211864,0.223508,0.409179,0.067643,0.318292,0.350277,0.344691,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.079251,0.073909,0.078678,0.075864,0.0627
26,1,-1.2054,0.9950,-0.047402,0.062435,0.269202,-0.011017,0.139769,-0.076784,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.191355,0.165194,0.185909,0.212083,0.229677,0.411709,0.067614,0.323438,0.357421,0.342983,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.078942,0.073701,0.078542,0.075515,0.0667
27,2,-0.7358,0.9900,-0.054203,0.070044,0.268166,-0.018012,0.148164,-0.083217,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.191724,0.164710,0.185278,0.212299,0.238430,0.416651,0.068068,0.329331,0.365403,0.347273,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.078633,0.073491,0.078402,0.075168,0.0689
28,3,1.2063,0.9851,-0.054750,0.068683,0.269495,-0.018388,0.147997,-0.081955,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.192863,0.166117,0.186467,0.213220,0.237298,0.414786,0.069019,0.327701,0.363575,0.345763,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.079063,0.074464,0.078910,0.075356,0.1331
29,3,0.0608,0.9851,-0.055378,0.067546,0.269886,-0.018697,0.147838,-0.088365,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.192811,0.166522,0.186862,0.213168,0.236193,0.412863,0.068784,0.326073,0.361756,0.349951,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.078668,0.074201,0.078613,0.074980,0.0304
30,3,-0.0648,0.9851,-0.056079,0.066633,0.269354,-0.019070,0.147686,-0.093085,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.192540,0.166084,0.185785,0.212271,0.235113,0.410895,0.068646,0.324460,0.359946,0.351381,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.078321,0.073959,0.078957,0.075141,0.0367
31,3,-0.6484,0.9851,-0.056927,0.065942,0.268769,-0.020087,0.147540,-0.092198,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.192271,0.165606,0.184631,0.211336,0.234088,0.408894,0.068552,0.322994,0.358145,0.349732,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.077975,0.073744,0.079404,0.075347,-0.0150
32,3,-0.5116,0.9851,-0.058006,0.065471,0.268179,-0.021610,0.147399,-0.091353,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.192005,0.165136,0.183489,0.210411,0.233164,0.406872,0.068463,0.321736,0.356352,0.348082,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.077629,0.073525,0.079827,0.075538,-0.0125
33,3,-0.8328,0.9851,-0.059420,0.065226,0.268096,-0.023941,0.147388,-0.084863,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.192450,0.165059,0.182765,0.210202,0.232426,0.404840,0.068125,0.320970,0.354566,0.352365,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.077368,0.073160,0.079756,0.075188,0.0309
34,3,-0.7201,0.9851,-0.061277,0.065227,0.268546,-0.026962,0.147493,-0.080090,1.050001,0.000000,0.000000,1.050001,-1.050001,0.000000,0.000000,-1.050001,0.193690,0.165642,0.182448,0.210552,0.232006,0.402810,0.067932,0.320788,0.352790,0.353832,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.077972,0.073026,0.079420,0.074893,0.1171
