learn_step,loss
163,0.1200
164,0.1455
165,0.0967
166,0.2452
167,0.4137
168,0.4004
169,0.1861
170,0.1633
171,0.2519
172,0.3592
173,0.1830
174,74.3284
175,0.1209
176,0.1342
177,0.2208
178,0.2068
179,0.1455
180,0.4307
181,0.5349
182,0.3026
183,0.4548
184,0.5869
185,0.9591
186,0.1118
187,0.0984
188,0.2111
189,0.1776
190,0.1103
191,0.1397
192,0.4092
193,0.2003
194,0.8139
195,0.1464
196,0.1033
197,0.1322
198,0.1187
199,0.1084
200,0.1346
201,0.2318
202,0.2837
203,46.7944
204,0.3299
205,0.3242
206,0.4101
207,4.2411
208,19.9998
209,1.1780
210,0.1383
211,0.1461
212,0.1602
213,0.1565
214,0.1617
215,0.1092
216,37.9106
217,0.1695
218,0.2292
219,13.3610
220,0.2515
221,0.3213
222,0.5993
223,0.3495
224,0.7967
225,0.3102
226,0.0867
227,0.1286
228,0.2073
229,0.1227
230,0.1698
231,0.2749
232,0.1744
233,0.1215
234,0.1268
235,36.1739
236,0.0942
237,0.1796
238,0.1287
239,0.0894
240,0.1646
241,0.2477
242,0.2871
243,0.1540
244,0.3403
245,0.4338
246,49.4486
247,0.5094
248,0.1598
249,0.4115
250,0.1341
251,0.1053
252,0.0908
253,0.1838
254,0.1618
255,0.2242
256,0.3004
257,0.2241
258,0.8705
259,0.1170
260,35.6593
261,0.1336
262,0.1354
263,0.2207
264,0.1823
265,0.1651
266,0.3283
267,0.3264
268,0.7049
269,1.3345
270,0.5476
271,0.6921
272,0.4841
273,0.3754
274,0.3149
275,0.1990
276,0.1292
277,46.1795
278,0.1401
279,0.2369
280,0.1775
281,0.1636
282,0.1783
283,0.2764
284,0.2817
285,0.1004
286,0.1622
287,0.2394
288,0.1725
289,0.2012
290,0.1734
291,0.2433
292,0.1715
293,0.1542
294,0.2617
295,0.0811
296,0.1266
297,0.2566
298,0.1721
299,0.2071
300,0.0729
301,0.1617
302,0.1664
303,0.1824
304,0.1119
305,0.1307
306,0.2750
307,19.0540
308,0.0892
309,43.7865
310,0.1424
311,0.1588
312,0.1513
313,0.1829
314,0.0968
315,0.2149
316,0.1227
317,0.2435
318,0.1079
319,0.2510
320,0.1023
321,0.1160
322,0.1152
323,0.1437
324,0.1428
325,0.1477
326,0.1428
327,0.1647
328,0.1986
329,0.1421
330,0.1621
331,0.1337
332,0.1514
333,0.1072
334,0.2297
335,0.1439
336,0.1100
337,0.1396
338,0.1832
339,0.3536
340,45.1617
341,0.2165
342,0.1835
343,0.1668
344,3.2914
345,0.2111
346,0.1689
347,0.1565
348,0.1664
349,0.1873
350,0.1475
351,0.1904
352,0.2190
353,0.2428
354,0.2408
355,0.3347
356,22.3442
357,1.6831
358,2.5788
359,1.0529
360,0.2562
361,4.2478
362,0.1545
363,0.2110
364,0.0938
365,0.1672
366,23.5113
367,3.1823
368,0.5613
369,0.2008
370,41.5267
371,0.1182
372,0.1579
373,0.1585
374,29.0619
375,0.2024
376,0.1558
377,1.3716
378,0.9841
379,0.8706
380,0.2186
381,0.1015
382,0.1260
383,0.1207
384,0.1535
385,0.1378
386,0.1971
387,0.1111
388,0.2422
389,0.0826
390,0.1125
391,0.1631
392,0.1492
393,0.1909
394,0.3794
395,0.5406
396,0.6290
397,0.2528
398,0.5937
399,0.2642
400,0.0733
401,0.1130
402,0.1102
403,30.2236
404,0.0886
405,0.1403
406,0.4123
407,0.1834
408,35.0184
409,0.2902
410,0.3098
411,0.1690
412,0.1512
413,0.1020
414,47.2865
415,0.1588
416,0.1955
417,0.2904
418,0.2739
419,0.4481
420,0.4588
421,0.6308
422,0.5224
423,0.4072
424,0.3588
425,0.4050
426,0.1062
427,0.1267
428,0.1486
429,0.1758
430,0.1015
431,0.1587
432,0.1612
433,0.2616
434,0.1938
435,0.2875
436,0.4497
437,0.5106
438,0.3473
439,0.1669
440,0.1688
441,0.2162
442,0.3151
443,0.2275
444,0.4011
445,0.3046
446,10.1402
447,1.4681
448,1.0046
449,42.1782
450,26.9395
451,0.2227
452,0.1010
453,0.1647
454,0.1479
455,45.7961
456,0.1623
457,0.1489
458,0.1398
459,0.1188
460,0.1079
461,0.1724
462,0.1604
463,0.1483
464,0.2196
465,0.2666
466,0.1916
467,55.2643
468,42.9875
469,0.3408
470,1.1896
471,1.6414
472,3.2303
473,3.7825
474,0.2921
475,0.1165
476,0.0739
477,0.1354
478,0.1202
479,0.2065
480,0.1879
481,0.1738
482,0.3607
483,0.9821
484,2.3298
485,25.1191
486,1.1787
487,20.5203
488,4.6941
489,0.1785
490,0.1131
491,0.0972
492,0.1651
493,0.2650
494,0.2843
495,0.3023
496,0.5972
497,0.4492
498,1.0842
499,1.0159
500,1.0189
501,0.1121
502,0.2309
503,0.3242
504,0.1051
505,0.2398
506,0.1676
507,0.4124
508,0.7841
509,0.4757
510,0.4474
511,0.4180
512,1.3445
513,0.2535
514,0.1253
515,0.0909
516,45.6252
517,0.2094
518,0.0842
519,0.1913
520,0.0941
521,0.3678
522,0.3260
523,2.0803
524,38.9420
525,0.1074
526,0.1387
527,0.1808
528,7.1071
529,0.1487
530,0.1666
531,1.0768
532,1.2137
533,33.3350
534,0.4749
535,66.7328
536,0.0865
537,0.2466
538,0.0946
539,0.1581
540,0.1806
541,48.3734
542,0.5083
543,0.6728
544,1.5251
545,1.3558
546,2.0349
547,1.0818
548,0.2073
549,0.0921
550,0.1536
551,11.5349
552,0.1772
553,0.1637
554,0.2226
555,0.2265
556,46.4674
557,0.8992
558,8.4113
559,0.4472
560,1.0170
561,45.7589
562,0.0997
563,0.0611
564,0.1435
565,0.1407
566,0.3477
567,0.1768
568,0.1610
569,0.1442
570,0.1332
571,0.1235
572,0.1259
573,0.2914
574,0.2348
575,0.5025
576,0.2870
577,2.2124
578,1.5905
579,0.7696
580,2.8584
581,1.5970
582,0.5481
583,0.1712
584,0.0979
585,0.1985
586,0.1347
587,0.2314
588,5.6635
589,1.0321
590,0.2390
591,0.1683
592,0.4773
593,0.4268
594,0.7162
595,3.7319
596,0.1378
597,0.1569
598,0.1194
599,0.1558
600,0.1721
601,0.1611
602,0.3144
603,0.3679
604,1.5875
605,0.3178
606,2.1162
607,0.3367
608,0.1019
609,0.2719
610,0.1624
611,0.1465
612,0.1726
613,0.1714
614,0.1449
615,0.1424
616,0.1238
617,0.0788
618,0.2355
619,0.8092
620,0.8449
621,0.1303
622,0.1469
623,0.1279
624,0.1855
625,0.1692
626,0.3215
627,0.2859
628,0.1559
629,0.4024
630,10.9513
631,25.6848
632,1.0281
633,9.1766
634,0.1646
635,0.1070
636,0.2108
637,0.2254
638,30.1487
639,0.5672
640,0.1545
641,0.1415
642,0.3772
643,0.1126
644,0.1375
645,0.1749
646,0.2522
647,0.1452
648,0.1184
649,0.1645
650,45.9435
651,0.0734
652,0.1368
653,0.1057
654,0.0939
655,15.0796
656,0.2124
657,0.1684
658,0.1698
659,0.1754
660,0.2037
661,0.1072
662,0.2956
663,0.2681
664,0.2601
665,0.1349
666,0.1698
667,0.0915
668,0.1170
669,0.1777
670,0.1541
671,0.1104
672,0.1953
673,0.2188
674,0.3390
675,0.2721
676,0.2831
677,0.1673
678,0.3720
679,0.1329
680,51.6613
681,0.1220
682,0.1740
683,0.1466
684,0.0929
685,0.1327
686,0.2139
687,0.2302
688,0.1944
689,0.1939
690,0.2065
691,0.2816
692,0.3666
693,32.2849
694,0.3253
695,1.2648
696,0.1760
697,0.1085
698,0.1093
699,0.1715
700,0.1581
701,0.1554
702,0.1899
703,0.1648
704,0.2160
705,0.2087
706,0.2780
707,0.1142
708,0.1272
709,0.1502
710,0.1461
711,0.0950
712,0.1259
713,8.3264
714,0.1470
715,0.1104
716,0.2728
717,22.2282
718,0.1161
719,0.0740
720,0.1191
721,0.2085
722,0.2064
723,0.1791
724,0.1570
725,0.2350
726,0.2158
727,0.2723
728,0.2674
729,0.3891
730,0.7855
731,1.0412
732,0.7655
733,0.1086
734,0.1937
735,0.1871
736,0.1929
737,0.1474
738,0.0639
739,23.7408
740,0.1049
741,0.0985
742,0.0964
743,0.1327
744,0.1465
745,0.1089
746,0.2026
747,0.2371
748,0.1917
749,0.1976
750,0.2312
751,0.2509
752,0.6364
753,0.1896
754,0.1390
755,0.1070
756,0.1067
757,0.0981
758,0.1004
759,0.1050
760,0.0773
761,6.2975
762,43.9962
763,0.1477
764,0.2318
765,0.1463
766,0.3158
767,0.1681
768,6.3830
769,0.1331
770,0.2604
771,0.1738
772,0.3209
773,30.8488
774,0.2033
775,0.2607
776,0.3324
777,0.2805
778,0.1178
779,0.1236
780,0.0926
781,0.1401
782,0.1383
783,0.1703
784,0.1533
785,0.1058
786,0.1560
787,0.0952
788,0.2122
789,0.1656
790,0.1255
791,0.1828
792,0.1887
793,0.1311
794,0.1454
795,0.1147
796,0.1292
797,0.1196
798,0.1218
799,0.1222
800,0.1978
801,0.0726
802,0.1329
803,0.1466
804,0.1516
805,0.0784
806,0.1486
807,0.0874
808,0.1026
809,52.0818
810,0.1420
811,0.1930
812,0.1530
813,0.2327
814,0.1824
815,0.1746
816,6.3888
817,0.1513
818,0.1285
819,0.1426
820,0.1477
821,0.1088
822,0.1113
823,0.1545
824,0.1511
825,0.1008
826,0.1420
827,0.1616
828,0.1529
829,0.1238
830,0.1757
831,0.0906
832,0.0932
833,0.1930
834,0.1481
835,0.0895
836,0.0939
837,0.1026
838,51.4387
839,0.1044
840,0.1564
841,0.1808
842,0.1115
843,0.1732
844,0.1090
845,0.1001
846,0.0673
847,0.0834
848,0.1728
849,0.1079
850,0.2421
851,0.1394
852,0.1655
853,0.1625
854,0.1160
855,0.1141
856,0.1027
857,0.2261
858,0.1404
859,0.0934
860,0.1100
861,0.1792
862,0.1428
863,0.2000
864,0.1762
865,0.0929
866,0.1296
867,0.0997
868,0.1467
869,0.1578
870,0.1431
871,0.0866
872,0.1509
873,0.0827
874,0.1755
875,0.0594
876,0.1698
877,0.0815
878,0.0819
879,0.1411
880,0.1546
881,0.1534
882,0.1583
883,0.1283
884,0.1804
885,0.1151
886,0.1083
887,0.0721
888,1.8107
889,0.1512
890,0.1182
891,0.1124
892,0.0910
893,0.2040
894,1.8058
895,0.0849
896,0.0878
897,0.2775
898,0.1148
899,0.1578
900,0.1304
901,0.1615
902,0.1526
903,24.4891
904,0.0766
905,0.1659
906,0.0683
907,14.0097
908,0.1575
909,0.1534
910,0.1614
911,0.1609
912,0.0934
913,0.1191
914,0.1162
915,0.1793
916,0.1075
917,0.2213
918,0.1876
919,14.1363
920,0.1632
921,0.2765
922,0.1593
923,0.1117
924,0.1253
925,0.1526
926,0.1624
927,0.1890
928,0.1858
929,0.0764
930,0.0674
931,0.0971
932,0.1590
933,0.1655
934,41.1665
935,0.1221
936,0.1187
937,0.1283
938,0.0682
939,0.1134
940,0.1468
941,0.1356
942,0.1072
943,0.1558
944,0.0905
945,0.1216
946,0.1866
947,0.1647
948,0.2270
949,0.2018
950,0.1422
951,0.2145
952,49.6941
953,0.1222
954,0.1146
955,0.1192
956,0.0990
957,0.3651
958,0.0932
959,0.1813
960,0.0855
961,0.1297
962,1.6535
963,0.1075
964,0.2490
965,0.1186
966,0.1081
967,0.1501
968,0.1420
969,0.1753
970,45.4969
971,0.1174
972,0.0816
973,0.2035
974,0.1928
975,0.1849
976,0.0855
977,0.0874
978,46.4554
979,0.0966
980,0.1022
981,0.0783
982,0.1050
983,0.1834
984,0.1698
985,0.1893
986,0.2137
987,0.1610
988,0.2340
989,0.1629
990,0.1864
991,0.1381
992,0.0887
993,0.1258
994,0.1078
995,0.1363
996,0.0812
997,0.1682
998,0.2108
999,0.2134
1000,0.1323
1001,0.0766
1002,0.1666
1003,0.1685
1004,0.1948
1005,0.1892
1006,0.1405
1007,0.0807
1008,0.1266
1009,0.1607
1010,0.1747
1011,0.1540
1012,0.1710
1013,0.1964
1014,0.1980
1015,0.2445
1016,0.1397
1017,0.2775
1018,0.1375
1019,0.0871
1020,0.1911
1021,0.1532
1022,0.1081
1023,0.1143
1024,0.0927
1025,0.1226
1026,0.1001
1027,0.1998
1028,0.0597
1029,0.1055
1030,0.2012
1031,0.1120
1032,0.1799
1033,0.0681
1034,0.1972
1035,0.1790
1036,0.0964
1037,0.2393
1038,0.0660
1039,0.1983
1040,0.1368
1041,0.0912
1042,0.2202
1043,0.1964
1044,0.0722
1045,0.1025
1046,0.1227
1047,49.6844
1048,0.0777
1049,0.0951
1050,0.0996
1051,0.1964
1052,0.2628
1053,0.1545
1054,0.0761
1055,0.0824
1056,0.1530
1057,0.0798
1058,0.1497
1059,0.1009
1060,0.1498
1061,0.1385
1062,3.0801
1063,0.1383
1064,0.1427
1065,0.1473
1066,0.1058
1067,53.0488
1068,0.1732
1069,0.2743
1070,0.1485
1071,0.1046
1072,0.1370
1073,0.0862
1074,0.1261
1075,0.2746
1076,2.8471
1077,0.1543
1078,0.1503
1079,0.1192
1080,0.1425
1081,0.1390
1082,0.1091
1083,0.2420
1084,0.1901
1085,0.2649
1086,0.1659
1087,0.1417
1088,0.1437
1089,0.1329
1090,0.1479
1091,0.1267
1092,21.9889
1093,0.1309
1094,49.3929
1095,0.1375
1096,0.1354
1097,0.1446
1098,0.1365
1099,0.1655
1100,0.1946
1101,0.1478
1102,0.2432
1103,0.2057
1104,0.1692
1105,0.1044
1106,0.1754
1107,0.1201
1108,0.0776
1109,3.2565
1110,0.1053
1111,0.1300
1112,0.1551
1113,0.0981
1114,0.0861
1115,0.1253
1116,0.1654
1117,0.2183
1118,0.1088
1119,0.1020
1120,0.1211
1121,0.1826
1122,0.0997
1123,0.1740
1124,0.1311
1125,0.0794
1126,0.1065
1127,0.0855
1128,0.1245
1129,0.1036
1130,0.1548
1131,0.1142
1132,0.1115
1133,0.0958
1134,0.1267
1135,0.1108
1136,0.1417
1137,0.2045
1138,0.0897
1139,0.1170
1140,0.0993
1141,0.1598
1142,0.1416
1143,0.1597
1144,0.0739
1145,0.1517
1146,0.2045
1147,0.0888
1148,0.1157
1149,0.0877
1150,0.1471
1151,0.1459
1152,0.1563
1153,0.1431
1154,0.1684
1155,0.1238
1156,0.1322
1157,0.0970
1158,0.1945
1159,0.0726
1160,0.1062
1161,0.1547
1162,0.2403
1163,0.1042
1164,0.1718
1165,0.0994
1166,0.1554
1167,0.1536
1168,0.0850
1169,0.1296
1170,0.0507
1171,0.1821
1172,0.1733
1173,0.1143
1174,26.2271
1175,0.0771
1176,26.1872
1177,0.1292
1178,0.0919
1179,26.0991
1180,0.0957
1181,0.0845
1182,0.0750
1183,0.2269
1184,0.1596
1185,0.0609
1186,51.8670
1187,0.2041
1188,0.1375
1189,0.0945
1190,2.7871
1191,0.1144
1192,0.0976
1193,0.1587
1194,0.1028
1195,0.2000
1196,0.1458
1197,0.0780
1198,0.1001
1199,51.4722
1200,0.1621
1201,0.1577
1202,0.1391
1203,51.4103
1204,0.1501
1205,0.1034
1206,0.1042
1207,0.1910
1208,0.1201
1209,25.9547
1210,0.1360
1211,0.0816
1212,52.0459
1213,0.1448
1214,0.0820
1215,0.0990
1216,0.0971
1217,0.1428
1218,0.0780
1219,50.3110
1220,0.1385
1221,0.1399
1222,51.6343
1223,0.0835
1224,0.1675
1225,0.2690
1226,0.1122
1227,0.2533
1228,0.1270
1229,0.1434
1230,0.1056
1231,0.1352
1232,0.1230
1233,0.1439
1234,0.0377
1235,0.1061
1236,0.1448
1237,0.1584
1238,0.1283
1239,0.1656
1240,0.0628
1241,0.1140
1242,0.1065
1243,0.1106
1244,0.0586
1245,0.1472
1246,0.0924
1247,0.1489
1248,0.1408
1249,0.1155
1250,0.1462
1251,0.1255
1252,0.0701
1253,0.1372
1254,0.1000
1255,0.1231
1256,0.1207
1257,0.1515
1258,0.1141
1259,0.1624
1260,0.1099
1261,0.1466
1262,0.1108
1263,0.1096
1264,0.0900
1265,0.1243
1266,0.0952
1267,0.0748
1268,0.2039
1269,31.1961
1270,0.1695
1271,0.2786
1272,0.0915
1273,0.1197
1274,0.0553
1275,0.1454
1276,0.1035
1277,0.1038
1278,0.0954
1279,0.1327
1280,0.1631
1281,0.1759
1282,0.1045
1283,0.1362
1284,0.3626
1285,0.1318
1286,0.0569
1287,8.5588
1288,0.1026
1289,0.1417
1290,0.0705
1291,0.0853
1292,0.1498
1293,0.1144
1294,0.0717
1295,0.2121
1296,0.1969
1297,0.6558
1298,0.1501
1299,0.1061
1300,0.1424
1301,0.1211
1302,0.1789
1303,0.0801
1304,0.1096
1305,0.0984
1306,0.1696
1307,0.0757
1308,0.2610
1309,20.5569
1310,0.4262
1311,0.1766
1312,0.4382
1313,0.0641
1314,0.1033
1315,0.0852
1316,0.1142
1317,0.1005
1318,6.8488
1319,15.1071
1320,0.2525
1321,0.1274
1322,0.1309
1323,0.0754
1324,0.0903
1325,0.1555
1326,0.1228
1327,0.0971
1328,0.1707
1329,0.0986
1330,0.1505
1331,0.1526
1332,0.1777
1333,0.1152
1334,0.0822
1335,0.1175
1336,0.0956
1337,0.1297
1338,0.1174
1339,0.1063
1340,0.2432
1341,0.2511
1342,0.4121
1343,0.3335
1344,0.3347
1345,0.1033
1346,0.1216
1347,46.3548
1348,0.1037
1349,0.2768
1350,0.3608
1351,0.6356
1352,0.5626
1353,0.9677
1354,1.7116
1355,1.2541
1356,1.9021
1357,0.0943
1358,0.1072
1359,0.1027
1360,11.6558
1361,0.1001
1362,0.1300
1363,0.1797
1364,0.2082
1365,0.2049
1366,0.2551
1367,0.2362
1368,0.1098
1369,0.1032
1370,0.1597
1371,0.0967
1372,0.1193
1373,0.1401
1374,0.1730
1375,0.1180
1376,0.1006
1377,0.1376
1378,0.1180
1379,0.2933
1380,0.1213
1381,0.0913
1382,15.7925
1383,0.1650
1384,0.1647
1385,0.1980
1386,0.1508
1387,0.1660
1388,0.1702
1389,0.2357
1390,0.1208
1391,0.3242
1392,0.3249
1393,0.1685
1394,18.1703
1395,0.0715
1396,0.1280
1397,0.1350
1398,0.0862
1399,61.3949
1400,0.2455
1401,0.1529
1402,0.1532
1403,0.0578
1404,0.1030
1405,0.1101
1406,0.0850
1407,0.0870
1408,0.1677
1409,0.1005
1410,0.1786
1411,0.3656
1412,0.2273
1413,0.0648
1414,0.1137
1415,8.4563
1416,0.1053
1417,0.1563
1418,0.1302
1419,0.2190
1420,0.3845
1421,0.4026
1422,0.3571
1423,0.8163
1424,0.1199
1425,0.1074
1426,0.1472
1427,0.1533
1428,0.1574
1429,0.1934
1430,0.1198
1431,0.1589
1432,0.0998
1433,40.2044
1434,0.1548
1435,0.1477
1436,0.3977
1437,0.9056
1438,0.1233
1439,0.6378
1440,43.9169
1441,0.1430
1442,0.1639
1443,0.1621
1444,0.0858
1445,0.1566
1446,0.1059
1447,0.1099
1448,0.1106
1449,16.4253
1450,0.1206
1451,0.2800
1452,0.5124
1453,0.4355
1454,0.4594
1455,0.1680
1456,0.1783
1457,0.0991
1458,0.1406
1459,0.2235
1460,0.3490
1461,0.4690
1462,0.4186
1463,0.7627
1464,0.5565
1465,1.1469
1466,0.5972
1467,1.2715
1468,1.2522
1469,0.1048
1470,0.1183
1471,0.1045
1472,0.0879
1473,0.0867
1474,0.1519
1475,0.1395
1476,0.0921
1477,0.1463
1478,0.0967
1479,0.0941
1480,0.0853
1481,0.1166
1482,0.0863
1483,0.1999
1484,0.1543
1485,0.1281
1486,0.1256
1487,0.0905
1488,0.0629
1489,0.0841
1490,0.1601
1491,0.0871
1492,0.0893
1493,0.0616
1494,18.1604
1495,0.0831
1496,0.0719
1497,0.0843
1498,0.1551
1499,0.1200
1500,0.0966
1501,0.1406
1502,0.1730
1503,0.3390
1504,0.1438
1505,2.9124
1506,0.1399
1507,0.1799
1508,0.1404
1509,0.1018
1510,0.1071
1511,0.1207
1512,0.0582
1513,0.1216
1514,0.2069
1515,0.1943
1516,0.4237
1517,0.1063
1518,0.0872
1519,0.1759
1520,0.1026
1521,0.1038
1522,0.1147
1523,0.1731
1524,0.1335
1525,0.1710
1526,0.1567
1527,0.2143
1528,0.2113
1529,0.1482
1530,0.2891
1531,0.2859
1532,47.7890
1533,0.2972
1534,0.0946
1535,0.0932
1536,0.1218
1537,0.1259
1538,0.1150
1539,0.0991
1540,0.1895
1541,0.3498
1542,72.6298
1543,0.3158
1544,1.4088
1545,1.3982
1546,0.1294
1547,0.1218
1548,0.1803
1549,0.1417
1550,0.1655
1551,0.3122
1552,0.8581
1553,0.8747
1554,0.5563
1555,2.3040
1556,2.8097
1557,4.6277
1558,4.6034
1559,0.1313
1560,32.6608
1561,0.1424
1562,0.1217
1563,0.1819
1564,0.2744
1565,0.4449
1566,0.7066
1567,2.3306
1568,1.6111
1569,3.4965
1570,3.3708
1571,0.1827
1572,0.1551
1573,0.1515
1574,0.1679
1575,0.1257
1576,0.1761
1577,34.0698
1578,1.0900
1579,0.4945
1580,0.3202
1581,7.8364
1582,0.2336
1583,0.4584
1584,0.6249
1585,0.1519
1586,0.0972
1587,0.0952
1588,0.1310
1589,4.5612
1590,0.1369
1591,0.3406
1592,0.2347
1593,0.3813
1594,0.4058
1595,0.5020
1596,0.1234
1597,0.1382
1598,0.1085
1599,0.3608
1600,0.2183
1601,0.4736
1602,0.4433
1603,0.6872
1604,1.4183
1605,70.3789
1606,2.3664
1607,3.0462
1608,0.1082
1609,0.0768
1610,0.1103
1611,0.1042
1612,40.2010
1613,0.1757
1614,0.1865
1615,0.1508
1616,0.1557
1617,0.1715
1618,4.3163
1619,0.1290
1620,0.1004
1621,0.0976
1622,19.2533
1623,0.1308
1624,0.1107
1625,0.0429
1626,0.1449
1627,0.0649
1628,0.0913
1629,0.0925
1630,0.1407
1631,0.0955
1632,0.3032
1633,0.1512
1634,0.1241
1635,0.1542
1636,19.7828
1637,0.2906
1638,0.2069
1639,0.2511
1640,0.6117
1641,0.9442
1642,0.6035
1643,0.7975
1644,1.0093
1645,0.0961
1646,0.2160
1647,0.1684
1648,34.8336
1649,0.4071
1650,0.5041
1651,0.4501
1652,0.7270
1653,0.1286
1654,0.0860
1655,0.1248
1656,0.0882
1657,0.1352
1658,0.1086
1659,0.1282
1660,0.2960
1661,0.9828
1662,35.6060
1663,0.1831
1664,0.0919
1665,0.1409
1666,0.1773
1667,0.2346
1668,0.1345
1669,0.3487
1670,0.4476
1671,0.1445
1672,0.1635
1673,0.1519
1674,0.3325
1675,0.3190
1676,0.9323
1677,0.9335
1678,1.0904
1679,4.6896
1680,3.7606
1681,7.4783
1682,0.1607
1683,0.1594
1684,0.1574
1685,0.0875
1686,0.0851
1687,0.1485
1688,0.1577
1689,0.3859
1690,0.0964
1691,0.0844
1692,0.1113
1693,0.0862
1694,0.1242
1695,0.1794
1696,0.2056
1697,0.7308
1698,0.7545
1699,40.9655
1700,27.7385
1701,0.0701
1702,0.1177
1703,0.1332
1704,0.1054
1705,0.2321
1706,0.2759
1707,0.6561
1708,0.2838
1709,0.6101
1710,1.2229
1711,0.5218
1712,52.4335
1713,0.0906
1714,0.1523
1715,0.0476
1716,0.1378
1717,0.2087
1718,0.1197
1719,0.2542
1720,0.2170
1721,0.1192
1722,0.1076
1723,0.3122
1724,0.4898
1725,0.4321
1726,1.0864
1727,2.2122
1728,2.3968
1729,3.9555
1730,4.7672
1731,8.5698
1732,0.1071
1733,0.0926
1734,0.0666
1735,0.0652
1736,45.7936
1737,0.1514
1738,0.1429
1739,0.1715
1740,8.4436
1741,0.1339
1742,37.1632
1743,0.1272
1744,0.2356
1745,40.1704
1746,0.5537
1747,21.5000
1748,2.0205
1749,2.9014
1750,5.2969
1751,6.0533
1752,5.7546
1753,3.3559
1754,8.1854
1755,0.0511
1756,0.1695
1757,0.0697
1758,0.0743
1759,0.0950
1760,0.2475
1761,0.3005
1762,0.4394
1763,1.0070
1764,2.8222
1765,0.1016
1766,0.0870
1767,0.1175
1768,0.0952
1769,0.1216
1770,0.0943
1771,0.1638
1772,0.2617
1773,0.4102
1774,11.5965
1775,0.1141
1776,52.6102
1777,0.1309
1778,0.1923
1779,52.8569
1780,0.5282
1781,1.0804
1782,1.3330
1783,2.5712
1784,4.7178
1785,8.2095
1786,9.7620
1787,16.6590
1788,15.3620
1789,7.4895
1790,33.6973
1791,0.1977
1792,0.1944
1793,0.2764
1794,0.8365
1795,2.1202
1796,3.4058
1797,5.5629
1798,56.5518
1799,0.2465
1800,0.4757
1801,0.4459
1802,1.1753
1803,2.2370
1804,1.1370
1805,7.7502
1806,15.2469
1807,7.8144
1808,13.2856
1809,55.8313
1810,34.6355
1811,78.9856
1812,30.5550
1813,103.0898
1814,42.7879
1815,0.1282
1816,0.0653
1817,0.1240
1818,0.1707
1819,0.1136
1820,0.1432
1821,0.1761
1822,0.7142
1823,0.6323
1824,0.5995
1825,0.1225
1826,0.1166
1827,0.1947
1828,0.1521
1829,0.2475
1830,0.3451
1831,0.5533
1832,0.8476
1833,1.3033
1834,0.8331
1835,24.3378
1836,49.5462
1837,0.1563
1838,0.2648
1839,0.2901
1840,0.4200
1841,0.4136
1842,0.5544
1843,0.8422
1844,1.4253
1845,2.1687
1846,45.0703
1847,3.4302
1848,1.8957
1849,1.8707
1850,0.3106
1851,0.2156
1852,0.2434
1853,0.5714
1854,0.7831
1855,1.0393
1856,3.3354
1857,3.1858
1858,1.5743
1859,0.2766
1860,20.7703
1861,0.1227
1862,0.1664
1863,0.1878
1864,0.1485
1865,0.1257
1866,0.2867
1867,0.2850
1868,0.3207
1869,0.6727
1870,12.4626
1871,0.1261
