0,-864.6711,241.3074,0.1047,0.9755
1,0.2371,0.0000,0.0000,0.9754
2,-486.6603,2235.7627,0.1156,0.9453
3,-0.0329,0.0000,0.0000,0.9452
4,-221.5758,1767.6387,-0.0267,0.9180
5,-0.6035,0.0000,-0.1094,0.9179
6,-702.6739,493.1410,0.0852,0.8911
7,-0.0781,0.0000,0.0000,0.8910
8,-461.1533,1187.4465,-0.1914,0.8648
9,0.0000,0.0000,0.0000,0.8647
10,-692.6219,421.9775,-0.0039,0.8386
11,-0.0012,0.0000,-0.1122,0.8385
12,-391.5776,2146.9849,0.1242,0.8126
13,-0.8636,0.0000,0.1404,0.8125
14,-461.8480,67.7834,-0.2315,0.7884
15,0.2152,0.0000,0.0000,0.7883
16,-36.9808,2209.2504,-0.1831,0.7656
17,-0.0488,0.0000,0.0000,0.7655
18,-498.9020,1242.2615,-0.2042,0.7417
19,0.0000,0.0000,0.0000,0.7416
20,-111.6055,110.1754,-0.0763,0.7188
21,0.0205,0.0000,0.0000,0.7188
22,-51.7387,136.6371,-0.0819,0.6968
23,-0.7030,0.0000,-0.1124,0.6968
24,-177.7339,478.8081,-0.1665,0.6755
25,0.3112,0.0000,0.0000,0.6754
26,85.4945,549.7448,-0.2354,0.6532
27,0.4555,0.0000,0.0000,0.6531
28,-348.2102,66.2278,-0.3407,0.6340
29,-0.0177,0.0000,0.0000,0.6339
30,-65.0927,987.8329,-0.4513,0.6145
31,0.0000,0.0000,-0.5264,0.6144
32,-502.6796,0.2992,-0.4836,0.5949
33,-0.1349,0.0000,0.0000,0.5949
34,-34.8881,1969.4973,-0.5553,0.5766
35,0.8165,0.0000,0.0000,0.5765
36,-421.9427,2249.4763,-0.5829,0.5608
37,0.0000,0.0000,0.0000,0.5607
38,-357.9504,69.6247,-0.4862,0.5441
39,-0.0247,0.0000,0.0000,0.5441
40,-707.9706,598.2497,-0.5889,0.5271
41,0.0000,0.0000,-0.8522,0.5270
42,-658.0453,188.7998,-0.7318,0.5123
43,-0.7283,0.0000,-1.1849,0.5122
44,-210.5528,63.0472,-0.8006,0.4993
45,0.0000,0.0000,-0.8590,0.4992
46,-481.8296,119.5757,-0.7073,0.4743
47,0.0000,0.0000,0.0000,0.4742
48,575.7341,658.1394,-0.5608,0.4599
49,0.4401,0.0000,0.0000,0.4599
50,-424.8142,360.0992,-0.7100,0.4481
51,-5.0903,0.0000,0.0000,0.4481
52,-260.8478,1024.5952,-0.4782,0.4356
53,-0.0331,0.0000,0.0000,0.4356
54,-677.6443,1089.0573,-0.4034,0.4221
55,0.0237,0.0000,-0.5733,0.4221
56,-423.9786,2022.9745,-0.3049,0.4067
57,-0.8393,0.0000,-0.4041,0.4067
58,-204.3599,6.2787,-0.3664,0.3974
59,-5.0135,0.0000,-0.8991,0.3974
60,-916.9053,5776.6729,-0.5193,0.3851
61,-0.0116,0.0000,-0.7287,0.3851
62,-286.5753,1449.7757,-0.9949,0.3727
63,0.0064,0.0000,-1.5067,0.3727
64,-316.0018,2916.5951,-0.8967,0.3600
65,-0.0386,0.0000,-1.3747,0.3600
66,-744.2985,1358.9470,-1.6900,0.3502
67,-1.2248,0.0000,-2.6865,0.3502
68,-17.3907,1827.2672,-2.1081,0.3408
69,-0.2921,0.0000,-3.0811,0.3408
70,-228.0055,1424.4867,-2.0782,0.3251
71,-5.1034,0.0000,0.0000,0.3250
72,-210.3917,2030.7823,-1.7746,0.3155
73,-0.0437,0.0000,0.0000,0.3155
74,-892.6141,130.2559,-1.6232,0.3084
75,-3.1869,0.0000,-3.7685,0.3083
76,263.1249,122.2435,-2.0498,0.3002
77,-0.9462,0.0000,-3.2884,0.3002
78,-165.6668,392.9395,-1.5493,0.2930
79,-6.9131,0.0000,-2.7548,0.2930
80,-1039.6901,124.0101,1.8606,0.2840
81,0.0000,0.0000,5.4082,0.2840
82,-916.9410,4214.9917,-1.4942,0.2772
83,-0.7041,0.0000,0.0000,0.2772
84,-616.2248,10668.5805,1.2221,0.2650
85,0.1221,0.0000,0.0000,0.2650
86,-213.7330,3964.1147,0.5413,0.2578
87,0.0000,0.0000,2.9615,0.2578
88,-749.1812,69.8373,-3.8508,0.2502
89,-0.0287,0.0000,-5.5320,0.2501
90,-117.9757,130.1865,-3.0125,0.2426
91,-0.0952,0.0000,-4.3715,0.2426
92,-598.1892,274.7474,0.9104,0.2358
93,0.0000,0.0000,3.2814,0.2358
94,-742.0887,2811.4958,-3.8807,0.2291
95,-0.0767,0.0000,-5.5713,0.2291
96,-743.6228,2540.4531,-0.0549,0.2223
97,0.0000,0.0000,2.7719,0.2223
98,-689.3922,7118.2541,-4.2805,0.2155
99,-0.3815,0.0000,-6.0868,0.2155
100,-221.7186,67.6677,-5.8207,0.2097
101,-0.6771,0.0000,-8.7914,0.2096
102,-6.0287,89.0444,-6.1533,0.2040
103,-1.0886,0.0000,-8.9950,0.2040
104,-999.9831,3.2612,-2.1901,0.1986
105,-4.5813,0.0000,-5.8241,0.1986
106,-247.3085,3214.4429,-1.7244,0.1933
107,-29.4967,0.0000,-2.9381,0.1933
108,-661.9376,4932.0561,-3.6992,0.1873
109,0.4503,0.0000,-4.1870,0.1873
110,-535.1101,2.0675,-2.8181,0.1827
111,0.0000,0.0000,-4.1158,0.1827
112,-1068.6058,439.8551,-7.2484,0.1774
113,-0.1002,0.0000,-9.9416,0.1773
114,-621.6535,1799.8183,-3.3280,0.1713
115,0.0000,0.0000,-1.1234,0.1713
116,-437.6712,998.4061,-5.5875,0.1666
117,-0.1128,0.0000,-7.3074,0.1665
118,17.2380,64.4129,-3.9950,0.1522
119,-1.4302,0.0000,-9.2655,0.1522
120,-706.7786,2.1924,-5.9296,0.1467
121,0.7801,0.0000,-7.9544,0.1467
122,-486.2390,125.7135,-5.5043,0.1429
123,-3.6348,0.0000,-9.0448,0.1429
124,-11.7233,3559.4735,-6.2944,0.1393
125,-2.4629,0.0000,-10.3813,0.1393
126,-50.8628,188.0049,-5.6655,0.1357
127,-1.7345,0.0000,-8.5824,0.1356
128,-381.1781,649.8985,-8.4870,0.1318
129,-0.9502,0.0000,-12.1380,0.1318
130,-489.1687,131.0386,-2.9117,0.1275
131,0.0000,1.7301,-2.5958,0.1274
132,90.4883,128.3039,-3.1428,0.1229
133,1.3401,0.0000,-3.3325,0.1229
134,87.5888,1575.6468,-4.0999,0.1182
135,0.7838,0.0000,-5.8952,0.1182
136,13.9902,1012.5666,-4.0594,0.1083
137,-1.6363,0.0000,-15.9306,0.1083
138,485.0860,64.5872,-7.2935,0.1050
139,0.0354,0.0000,-9.5785,0.1050
140,107.9269,743.2428,-3.7942,0.0978
141,-2.5404,0.0000,-17.9653,0.0978
142,-668.9852,4.5660,-8.2271,0.0952
143,-0.2389,0.0000,0.0000,0.0951
144,-200.9757,1720.7061,-10.3814,0.0925
145,-0.7029,0.0000,-15.4970,0.0925
146,-30.6877,2572.0682,-10.4983,0.0899
147,-0.7560,0.0000,0.0000,0.0899
148,-177.1194,105.8276,-3.8619,0.0838
149,-2.8590,0.0000,-22.9111,0.0838
150,464.2207,782.3513,-12.7020,0.0816
151,-0.9993,0.0000,-18.9575,0.0816
152,-291.4887,2.3800,-10.9654,0.0795
153,-1.3492,0.0000,-17.7476,0.0795
154,-287.6770,1119.0256,-11.4438,0.0779
155,-4.7751,0.0000,-22.5933,0.0779
156,-475.6593,2116.3149,-1.9430,0.0721
157,0.0000,14541.2549,-8.5982,0.0721
158,-454.5131,2460.1441,-6.0670,0.0694
159,-0.5779,0.0000,-12.6492,0.0694
160,-938.3392,4.9151,0.2993,0.0671
161,0.4121,0.0000,2.0263,0.0671
162,-780.0275,80.6075,-10.3144,0.0656
163,0.0000,0.0000,-9.6681,0.0656
164,-314.1002,6944.7082,-6.1142,0.0641
165,-3.2239,0.0000,-12.0112,0.0641
166,-967.6852,93.9804,0.8449,0.0621
167,0.5264,0.0000,2.2419,0.0621
168,-557.9879,1432.9012,-12.5567,0.0605
169,-1.1064,0.0000,-23.8083,0.0605
170,-234.3566,229.3173,-12.9930,0.0585
171,-0.8607,0.0000,-21.7014,0.0585
172,-297.4460,47.4939,-7.3853,0.0572
173,-3.0898,0.0000,-14.7443,0.0572
174,-1093.7026,115.4441,-4.7503,0.0555
175,0.0285,0.0000,-5.3800,0.0555
176,178.3924,5122.0439,-12.3601,0.0535
177,-1.2948,0.0000,0.0000,0.0535
178,-881.8606,3789.3790,-6.1910,0.0513
179,0.8403,7.5638,-15.0300,0.0513
180,-515.6996,12960.6746,1.9682,0.0493
181,1.1510,0.0000,3.4677,0.0493
182,-932.6448,6.8290,-16.2389,0.0482
183,-6.2490,0.0000,-34.6949,0.0482
184,-772.1782,3875.6782,-20.7896,0.0470
185,-2.5149,0.0000,-52.1929,0.0470
186,-151.3705,224.2029,-19.8664,0.0461
187,-12.7281,0.0000,-45.2751,0.0460
188,17.2709,3271.6982,-18.4270,0.0451
189,0.0000,0.0000,-36.6767,0.0451
190,-1105.1357,140.9799,0.8106,0.0436
191,0.8461,0.0000,0.6329,0.0436
192,286.5032,243.5439,-5.4197,0.0407
193,0.0000,0.0000,-55.2741,0.0407
194,-193.6632,797.9845,-18.5555,0.0398
195,-3.7231,0.0000,-41.3172,0.0398
196,62.5759,57.4713,-20.9189,0.0389
197,-4.0628,0.0000,-48.4906,0.0389
198,-112.1814,4.9580,-14.0868,0.0379
199,-2.3101,0.0000,-29.4415,0.0379
200,-41.8941,70.1795,-6.0782,0.0368
201,-0.1035,0.0000,-16.5153,0.0367
202,-81.8110,176.7331,-5.8271,0.0344
203,-3.7209,0.0000,-48.4624,0.0344
204,-824.7608,3006.8301,-6.0224,0.0323
205,0.0000,0.0000,-27.0416,0.0323
206,-1051.9539,6886.9844,3.8807,0.0314
207,-0.1231,0.0000,6.0993,0.0314
208,293.9415,474.3720,-6.5748,0.0295
209,-4.5583,0.0000,-58.4417,0.0295
210,-649.5305,61.0109,-9.7635,0.0285
211,-1.2170,0.0000,-29.2184,0.0285
212,-16.2869,424.7000,-26.6967,0.0277
213,-0.1267,0.0000,-40.6970,0.0277
214,-395.9801,91.4767,0.4967,0.0268
215,0.0132,0.0000,0.3122,0.0268
216,245.2551,465.7732,-5.1718,0.0254
217,-47.6510,0.0000,-53.9846,0.0254
218,-348.2970,120.2488,-19.7974,0.0248
219,0.0000,0.0000,-49.8134,0.0248
220,-33.6353,735.8962,-17.1860,0.0242
221,-0.8080,0.0000,-54.9073,0.0242
222,104.0564,69.0118,-20.1061,0.0236
223,0.0000,0.0000,0.0000,0.0236
224,-150.7510,131.7285,-13.7435,0.0230
225,0.0000,0.0000,-1.0417,0.0230
226,-15.6010,182.7483,-20.4919,0.0224
227,0.0000,0.0000,-33.8530,0.0224
228,-636.6416,3901.6732,-2.0161,0.0217
229,-0.0997,0.0000,-4.5129,0.0217
230,-548.6361,149.5012,-19.6967,0.0211
231,-4.0942,0.0000,-73.1782,0.0211
232,-37.3935,2266.0957,-25.6762,0.0206
233,0.0000,0.0000,-43.9464,0.0206
234,21.8735,96.7254,-27.5865,0.0202
235,-9.5984,0.0000,-69.9544,0.0202
236,-817.9867,840.0490,3.9275,0.0195
237,0.0190,0.0000,6.0571,0.0195
238,69.0272,300.9221,-6.5137,0.0187
239,-1.1688,0.0000,-42.1815,0.0187
240,-732.7563,2826.0733,-4.9589,0.0175
241,-2.0940,0.0000,-54.8642,0.0175
242,-948.5502,4925.5804,-14.9681,0.0170
243,-0.7797,0.0000,-34.1857,0.0169
244,-452.3432,3562.5304,-7.9832,0.0159
245,-5.0622,0.0000,-83.9723,0.0159
246,-382.2574,2.6178,-26.9702,0.0155
247,-2.5857,0.0000,-59.9483,0.0155
248,-676.4387,2475.5053,-8.2307,0.0146
249,-4.7215,0.0000,-93.1660,0.0146
250,84.1923,4782.0061,-28.0303,0.0142
251,-0.8022,0.0000,-42.8027,0.0142
252,-507.5466,1956.8059,-12.3067,0.0136
253,-2.7745,0.0000,-74.2122,0.0136
254,-867.1645,5726.3360,-1.8480,0.0129
255,-3.5113,0.0000,-80.3411,0.0129
256,402.0713,732.1650,-33.1455,0.0125
257,-0.2893,0.0000,-50.0023,0.0125
258,-179.8900,778.1437,-53.7267,0.0121
259,-0.1190,0.0000,-76.0025,0.0121
260,-391.0811,203.7503,-16.7361,0.0117
261,-0.9895,0.0000,-60.7100,0.0117
262,270.0672,55.2240,-46.3796,0.0114
263,0.0182,0.0000,-64.7456,0.0114
264,-18.9545,138.1615,-44.4713,0.0110
265,-0.0067,0.0000,-63.4825,0.0110
266,11.7799,1225.1578,-13.6685,0.0106
