0,714.7025,1327.6517,0.0000,0.9950
1,0.1686,0.0000,0.0000,0.9900
2,-142.9378,103.7325,0.0961,0.9851
3,-0.0758,0.0000,0.0000,0.9801
4,-694.2909,0.1402,0.2147,0.9752
5,-0.6773,0.0000,0.0000,0.9704
6,-41.1327,1251.3050,0.1686,0.9655
7,0.1474,0.0000,0.0000,0.9607
8,191.4066,64.1373,0.1648,0.9559
9,-0.1754,0.0000,0.0000,0.9511
10,-78.7693,14.6023,0.2803,0.9464
11,0.0000,0.0000,0.0000,0.9416
12,134.8635,895.1637,0.3539,0.9369
13,-0.0714,0.0000,0.0000,0.9322
14,659.3934,213.5309,0.4633,0.9276
15,-0.8590,0.0000,0.0000,0.9229
16,634.4345,214.0766,0.3770,0.9183
17,0.1628,0.0000,0.0000,0.9137
18,610.4558,204.5991,0.4450,0.9092
19,0.0099,0.0000,0.0000,0.9046
20,-75.1313,75.7677,0.4487,0.9001
21,-0.0367,0.0000,0.0000,0.8956
22,-600.6630,228.6097,0.7908,0.8911
23,0.0000,0.0000,0.0000,0.8867
24,267.0931,103.8932,0.6345,0.8822
25,0.0223,0.0000,0.0000,0.8778
26,354.3901,2206.1891,0.7740,0.8734
27,-0.8280,0.0000,0.0000,0.8691
28,-64.6916,63.7319,0.9071,0.8647
29,-0.0033,0.0000,0.0000,0.8604
30,679.4442,1373.4932,0.5906,0.8561
31,0.0102,0.0000,0.0000,0.8518
32,-555.0413,38.8294,0.9367,0.8475
33,-0.0114,0.0000,1.2541,0.8433
34,10.8016,0.7106,1.0436,0.8391
35,-0.4283,0.0000,0.0000,0.8349
36,-622.2369,2555.5579,1.4504,0.8307
37,-1.6692,0.0000,0.0000,0.8266
38,141.7441,3501.6162,1.0378,0.8224
39,-0.1002,0.0000,0.0000,0.8183
40,5.1501,449.8348,1.0680,0.8142
41,0.0041,0.0000,0.7687,0.8102
42,-543.0953,333.4543,1.4074,0.8061
43,-0.0494,0.0000,0.0000,0.8021
44,-408.1791,2190.4854,2.3263,0.7981
45,-0.0710,0.0000,0.0000,0.7941
46,293.6196,329.9922,1.4632,0.7901
47,-0.0427,0.0000,0.0000,0.7862
48,-458.3121,192.9301,1.5735,0.7822
49,-0.2165,0.0000,0.0000,0.7783
