learn_step,loss
200,0.3286
201,0.1885
202,0.2424
203,0.3472
204,1.3870
205,0.2921
206,0.3408
207,0.7293
208,0.4871
209,1.0940
210,0.1414
211,0.1709
212,0.1258
213,0.1275
214,0.2801
215,0.1760
216,0.2779
217,0.3395
218,0.3094
219,0.3808
220,0.6173
221,0.7770
222,0.6030
223,0.9069
224,2.1770
225,0.3186
226,0.1921
227,0.2158
228,0.1307
229,0.1448
230,0.1717
231,0.1765
232,0.2775
233,0.2559
234,0.1307
235,0.1664
236,0.2058
237,0.3499
238,0.1159
239,0.7939
240,0.7719
241,0.7799
242,41.6837
243,1.8305
244,1.0586
245,0.7792
246,1.3383
247,2.6675
248,0.1615
249,0.2241
250,0.1710
251,0.3064
252,0.1095
253,0.2323
254,41.1716
255,0.7224
256,0.3902
257,5.0915
258,0.9882
259,0.0693
260,36.8333
261,34.3851
262,0.3079
263,0.3920
264,0.5740
265,0.9431
266,4.2615
267,3.6150
268,5.7485
269,5.1978
270,7.7684
271,3.5494
272,2.6808
273,2.8929
274,0.4208
275,53.8067
276,0.3003
277,0.1769
278,0.4103
279,33.8953
280,0.3555
281,4.6692
282,2.1513
283,4.0582
284,10.6645
285,0.0952
286,0.1983
287,0.1695
288,0.2955
289,0.2112
290,0.3999
291,0.3518
292,0.3701
293,0.2871
294,1.3381
295,44.8299
296,0.2172
297,0.1471
298,21.8991
299,0.1722
300,0.3128
301,0.1467
302,0.2393
303,2.4553
304,1.0723
305,0.3220
306,0.9636
307,3.5635
308,0.1274
309,0.2039
310,0.1582
311,0.1078
312,0.2164
313,0.8871
314,0.4863
315,0.2394
316,5.2714
317,18.2527
318,8.0260
319,6.1472
320,0.1457
321,0.1612
322,0.0914
323,0.2129
324,0.5124
325,1.1365
326,1.0066
327,3.6836
328,6.8588
329,2.1126
330,0.1155
331,0.1397
332,0.3141
333,0.6162
334,0.9942
335,0.6845
336,2.6272
337,2.3348
338,2.4511
339,41.1015
340,56.6484
341,5.1501
342,1.8261
343,9.6360
344,0.1370
345,0.1619
346,0.2789
347,0.5247
348,0.6721
349,1.0369
350,1.9614
351,0.4256
352,12.8956
353,6.2528
354,6.7372
355,6.3999
356,7.0290
357,10.7832
358,34.5512
359,49.3335
360,4.7263
361,14.8199
362,30.9920
363,0.1533
364,3.9588
365,0.2656
366,1.4390
367,1.8696
368,3.4338
369,0.3247
370,0.1123
371,0.2099
372,0.5554
373,0.1778
374,0.1770
375,1.7384
376,2.6388
377,9.1434
378,10.4805
379,6.3112
380,13.6705
381,0.1469
382,41.2735
383,0.2617
384,0.2871
385,0.6314
386,0.3008
387,0.4981
388,39.9985
389,0.4595
390,8.4127
391,0.7023
392,1.2433
393,2.5514
394,27.0802
395,2.7650
396,6.8182
397,19.9339
398,3.2152
399,13.6185
400,0.1222
401,0.1339
402,0.1954
403,1.1190
404,0.5397
405,0.9324
406,93.7744
407,1.9871
408,72.3195
409,22.5117
410,66.1216
411,0.3979
412,0.2610
413,0.2304
414,20.9734
415,0.4808
416,1.2802
417,3.4969
418,3.2151
419,20.1451
420,62.7432
421,23.7034
422,51.9265
423,6.0676
424,2.4783
425,10.4207
426,0.2036
427,0.3648
428,0.1154
429,11.4960
430,1.2104
431,0.2555
432,16.7606
433,0.5040
434,6.1732
435,59.2622
436,12.4206
437,1.5301
438,18.6229
439,0.2867
440,0.1571
441,0.1396
442,0.5092
443,1.8502
444,2.0400
445,24.4290
446,25.8924
447,14.2192
448,27.6741
449,0.1371
450,0.2599
451,0.2699
452,0.9388
453,0.5125
454,1.0201
455,0.1709
456,1.5739
457,0.2128
458,0.2801
459,0.4246
460,0.9565
461,0.7864
462,2.8736
463,2.6421
464,16.8195
465,11.0499
466,61.7608
467,202.4572
468,37.5849
469,6.4077
470,208.7084
471,34.0482
472,27.9631
473,108.9388
474,76.2476
475,0.2804
476,0.1985
477,0.2369
478,0.2214
479,1.4048
480,0.7014
481,4.5360
482,4.0193
483,0.2815
484,5.6705
485,0.9162
486,4.0660
487,4.5238
488,4.5294
489,0.2006
490,0.3086
491,0.2645
492,40.0098
493,1.0073
494,0.5843
495,2.0152
496,2.4945
497,15.3561
498,40.4711
499,54.1476
500,158.3844
501,0.2137
502,0.2915
503,0.3770
504,0.9555
505,3.7846
506,3.9962
507,4.8684
508,33.2156
509,54.2545
510,15.6972
511,45.9544
512,13.6950
513,28.1993
514,0.1601
515,0.2612
516,0.4950
517,0.5595
518,0.4462
519,8.9742
520,38.2194
521,2.1100
522,2.2258
523,24.8296
524,0.1172
525,0.2025
526,1.4200
527,0.7951
528,5.3077
529,0.4753
530,9.9456
531,25.8206
532,97.0731
533,7.2282
534,20.7452
535,43.3828
536,0.2685
537,0.7395
538,1.1258
539,0.3268
540,0.4258
541,3.3399
542,51.4300
543,7.0135
544,7.1113
545,7.1645
546,73.6312
547,56.8944
548,0.2758
549,0.3268
550,0.3368
551,0.1503
552,1.0229
553,1.0414
554,18.7485
555,5.0729
556,20.5001
557,171.1687
558,62.8484
559,237.2565
560,32.5386
561,0.2070
562,0.2713
563,0.2789
564,2.1019
565,5.6188
566,22.7654
567,34.5992
568,44.8156
569,38.9983
570,0.1069
571,0.5122
572,1.3456
573,2.5469
574,10.0133
575,20.8690
576,28.5843
577,32.8580
578,141.9642
579,10.6559
580,3.9253
581,7.2696
582,18.7280
583,0.1571
584,0.2807
585,56.2747
586,19.5381
587,0.4881
588,1.3226
589,4.3236
590,3.4532
591,9.1054
592,8.9404
593,5.9564
594,8.8845
595,66.1953
596,0.1958
597,0.1558
598,0.5532
599,0.2600
600,51.1670
601,0.6592
602,3.0973
603,3.9127
604,1.4932
605,2.5507
606,3.3446
607,23.6326
608,0.1930
609,32.5807
610,46.8313
611,0.4772
612,0.9236
613,0.1928
614,3.0562
615,0.4801
616,15.0550
617,0.6807
618,27.9549
619,9.1426
620,3.2007
621,0.3425
622,0.3001
623,0.3621
624,0.2692
625,0.4716
626,1.1046
627,1.4163
628,1.8939
629,16.3323
630,21.3717
631,13.0058
632,14.8368
633,6.6079
634,0.1797
635,0.1773
636,0.1394
637,0.1819
638,0.1751
639,0.3966
640,0.4134
641,0.2507
642,0.3983
643,8.0014
644,0.1412
645,0.1516
646,0.1338
647,0.0983
648,0.1312
649,0.2571
650,0.2307
651,0.3748
652,1.6642
653,0.8789
654,0.2106
655,0.1352
656,0.2371
657,0.3311
658,0.5816
659,1.7117
660,3.6577
661,3.3626
662,7.6516
663,14.3475
664,3.2534
665,0.2121
666,0.1229
667,0.1207
668,18.5817
669,0.1757
670,0.1482
671,0.1848
672,0.4613
673,0.2965
674,3.9932
675,2.9865
676,1.7630
677,38.2578
678,10.3206
679,0.1021
680,0.1542
681,0.0982
682,0.2180
683,1.3373
684,0.4311
685,0.3485
686,0.3369
687,0.8036
688,5.2493
689,2.7811
690,13.9237
691,11.4522
692,44.5983
693,14.3562
694,22.6339
695,25.2947
696,0.3017
697,0.2362
698,0.5896
699,1.3866
700,0.6818
701,2.9075
702,4.3090
703,4.5194
704,5.1365
705,8.6511
706,9.4642
707,0.1787
708,0.1543
709,0.2050
710,0.2504
711,0.2897
712,0.7601
713,0.3961
714,0.7024
715,1.4217
716,5.8652
717,7.0629
718,0.2867
719,0.3004
720,20.3689
721,20.0009
722,0.8757
723,1.1561
724,1.7293
725,4.4234
726,7.0760
727,8.2149
728,11.8672
729,6.2531
730,16.0103
731,22.9446
732,23.7959
733,0.2414
734,0.1385
735,0.1434
736,0.1747
737,0.2672
738,0.5213
739,0.4300
740,0.1540
741,18.9634
742,0.1352
743,0.1399
744,0.2944
745,0.5273
746,0.6967
747,1.2292
748,1.7816
749,2.3059
750,3.9399
751,8.3882
752,0.1702
753,0.2800
754,0.2730
755,0.4785
756,0.5368
757,0.5324
758,1.4437
759,1.3152
760,0.1206
761,0.2192
762,0.2243
763,0.2981
764,0.3591
765,0.7199
766,0.6911
767,1.6294
768,2.1481
769,4.0084
770,6.1542
771,5.9088
772,12.0686
773,41.2709
774,21.4839
775,11.0532
776,21.0671
777,15.2102
778,9.1069
779,14.1726
780,0.1628
781,0.1571
782,0.1950
783,0.3434
784,0.3603
785,0.7368
786,0.7293
787,2.0915
788,1.6057
789,3.3474
790,3.9258
791,3.9217
792,9.2745
793,2.1325
794,0.1283
795,0.1771
796,0.2334
797,7.6691
798,0.7800
799,1.7772
800,2.0392
801,2.6288
802,0.2050
803,0.1674
804,0.1653
805,0.1904
806,0.1917
807,0.2128
808,0.3960
809,0.9042
810,2.1833
811,1.8407
812,2.3726
813,2.9470
814,2.5070
815,6.9222
816,0.1391
817,0.2503
818,0.1418
819,0.1389
820,0.2026
821,24.7418
822,0.6600
823,32.7150
824,0.4672
825,43.1379
826,0.0995
827,0.1908
828,0.1428
829,0.1946
830,0.3972
831,31.9139
832,0.4764
833,3.2353
834,0.6089
835,0.1180
836,0.0905
837,0.1107
838,0.1804
839,0.1868
840,0.1512
841,0.6390
842,0.3002
843,0.3167
844,51.6979
845,0.9548
846,2.9790
847,0.8712
848,3.5645
849,5.0896
850,6.9029
851,2.2706
852,0.2167
853,0.1104
854,6.7680
855,0.1960
856,0.1832
857,0.2800
858,0.3378
859,0.4050
860,1.1665
861,1.3109
862,7.9492
863,6.3970
864,11.5151
865,0.1336
866,0.1599
867,0.1171
868,0.2008
869,0.1921
870,0.4834
871,0.2822
872,0.1224
873,0.1713
874,0.1945
875,0.1518
876,0.2560
877,0.1065
878,0.3184
879,0.3239
880,0.1808
881,5.8701
882,1.2107
883,1.4511
884,2.7554
885,0.1317
886,0.1608
887,0.1105
888,0.1535
889,2.3870
890,0.3781
891,0.2999
892,0.9766
893,2.1048
894,0.6874
895,1.0550
896,1.6110
897,3.1410
898,65.9952
899,2.4150
900,3.7787
901,0.1131
902,0.1621
903,0.2186
904,0.3572
905,48.4836
906,0.1455
907,0.3478
908,3.0285
909,0.3195
910,1.0672
911,0.1332
912,0.1534
913,0.1856
914,0.2099
915,0.1962
916,0.2699
917,0.1952
918,1.3572
919,1.2374
920,0.3931
921,0.4853
922,3.2997
923,0.2238
924,0.0734
925,0.1930
926,0.1093
927,0.0688
928,0.2004
929,0.6768
930,0.1687
931,0.1518
932,0.2166
933,0.1410
934,0.1545
935,0.2020
936,0.2121
937,0.3436
938,0.1548
939,0.8776
940,1.3676
941,0.9048
942,0.1713
943,0.1898
944,0.2387
945,0.2285
946,0.3097
947,0.5195
948,0.9524
949,6.4259
950,6.3988
951,8.1679
952,9.2621
953,0.5231
954,0.1146
955,0.1593
956,0.3201
957,0.2141
958,0.1389
959,0.2388
960,0.3015
961,1.0392
962,0.4293
963,0.3807
964,0.8175
965,0.0688
966,0.2503
967,0.1550
968,0.1838
969,0.4608
970,0.7700
971,0.4567
972,1.4265
973,0.8973
974,72.3193
975,30.0298
976,0.1319
977,0.2047
978,0.1699
979,0.1899
980,0.1430
981,0.2903
982,0.4697
983,16.6091
984,55.9984
985,52.1795
986,2.7116
987,12.7732
988,3.6946
989,9.1766
990,3.0355
991,0.0834
992,0.1835
993,49.2484
994,0.1515
995,0.2116
996,0.0993
997,0.3112
998,0.1556
999,0.7337
1000,3.8313
1001,0.2591
1002,0.1360
1003,0.1787
1004,0.1481
1005,0.2183
1006,0.3134
1007,0.9433
1008,0.3418
1009,3.3696
1010,1.0857
1011,1.6312
1012,72.2118
1013,4.9186
1014,5.7200
1015,14.6613
1016,13.1148
1017,26.4256
1018,0.1389
1019,0.1265
1020,0.1174
1021,0.1618
1022,0.1575
1023,0.1202
1024,0.2254
1025,0.4269
1026,0.1493
1027,0.1742
1028,0.1115
1029,0.1936
1030,0.1839
1031,0.2093
1032,0.3985
1033,0.3316
1034,0.2627
1035,0.9677
1036,0.1287
1037,25.9086
1038,0.1166
1039,40.1735
1040,0.1839
1041,46.5551
1042,0.1852
1043,0.3653
1044,1.0189
1045,0.7963
1046,0.3580
1047,0.1161
1048,0.1913
1049,0.2078
1050,48.2822
1051,0.3081
1052,0.3540
1053,30.4269
1054,0.1613
1055,0.1085
1056,0.1002
1057,0.1693
1058,0.1563
1059,0.1926
1060,0.2449
1061,0.2221
1062,1.3397
1063,0.4895
1064,0.7618
1065,2.7154
1066,5.3925
1067,16.2641
1068,19.1605
1069,25.5008
1070,0.1070
1071,0.1821
1072,0.1618
1073,40.0328
1074,0.2532
1075,0.2681
1076,1.2959
1077,0.2490
1078,0.2174
1079,0.2006
1080,0.2860
1081,0.4910
1082,0.4224
1083,1.5648
1084,2.9474
1085,7.1796
1086,24.8326
1087,29.4823
1088,0.2162
1089,0.4244
1090,10.4782
1091,2.6282
1092,6.2934
1093,11.7896
1094,22.4948
1095,47.3560
1096,40.9049
1097,51.3264
1098,51.7878
1099,89.4090
1100,39.4617
1101,40.2934
1102,0.1239
1103,0.1504
1104,0.0734
1105,0.3964
1106,0.3196
1107,0.9165
1108,0.9783
1109,0.2506
1110,43.1620
1111,0.1179
1112,0.1281
1113,0.2219
1114,0.5564
1115,0.8341
1116,0.9036
1117,8.3013
1118,2.3255
1119,7.9178
1120,3.3019
1121,0.1936
1122,0.1582
1123,0.1233
1124,41.2369
1125,0.2816
1126,0.6677
1127,0.1955
1128,1.1970
1129,2.1596
1130,0.1750
1131,44.6800
1132,2.8026
1133,0.1603
1134,0.2637
1135,0.4758
1136,0.4541
1137,0.8735
1138,2.3083
1139,4.0782
1140,6.5795
1141,7.8469
1142,0.7748
1143,0.7433
1144,1.4365
1145,1.9968
1146,3.9191
1147,5.5560
1148,11.1681
1149,28.9127
1150,55.7717
1151,34.9565
1152,39.9607
1153,24.0704
1154,33.3110
1155,0.1003
1156,0.1957
1157,0.1823
1158,0.1517
1159,0.1499
1160,0.2792
1161,0.1731
1162,0.2476
1163,1.5493
1164,0.9168
1165,1.9287
1166,0.1613
1167,0.1316
1168,0.1555
1169,0.1403
1170,0.1824
1171,0.2623
1172,0.8014
1173,1.2867
1174,3.0844
1175,0.7010
1176,0.5639
1177,0.7417
1178,3.2152
1179,4.2985
1180,19.0795
1181,44.0410
1182,55.3694
1183,70.7056
1184,80.9979
1185,7.8115
1186,5.1813
1187,6.0339
1188,32.6272
1189,88.6682
1190,65.2496
1191,52.2083
1192,123.0686
1193,46.0191
1194,48.9926
1195,46.9957
1196,0.3443
1197,0.6481
1198,0.8069
1199,1.2341
1200,1.9855
1201,2.7173
1202,5.7870
1203,2.6311
1204,0.6151
1205,8.3465
1206,1.7219
1207,2.3081
1208,2.8126
1209,16.0690
1210,18.0347
1211,29.1206
1212,58.4325
1213,52.8519
1214,0.1508
1215,38.4147
1216,0.4052
1217,0.4414
1218,1.2136
1219,0.9208
1220,1.7684
1221,0.9895
1222,1.6768
1223,3.7523
1224,2.6594
1225,0.7862
1226,1.8063
1227,1.5097
1228,2.0473
1229,1.9998
1230,0.2038
1231,0.1262
1232,0.1110
1233,0.1370
1234,0.1701
1235,0.1988
1236,0.3270
1237,0.9954
1238,2.3539
1239,3.0345
1240,3.7118
1241,2.2677
1242,0.3893
1243,0.1384
1244,0.1385
1245,0.1692
1246,0.0982
1247,0.1094
1248,0.2201
1249,0.2171
1250,0.4372
1251,0.6492
1252,0.4504
1253,1.5835
1254,45.6825
1255,11.6413
1256,0.9977
1257,51.9159
1258,0.1302
1259,0.1020
1260,0.0918
1261,0.1439
1262,0.3037
1263,0.3714
1264,0.5146
1265,2.0565
1266,8.0161
1267,7.7079
1268,16.1678
1269,14.8928
1270,47.9103
1271,45.2859
1272,0.2090
1273,0.2111
1274,0.2106
1275,0.3680
1276,0.3483
1277,1.1424
1278,1.1759
1279,6.9187
1280,4.2885
1281,31.7430
1282,14.9523
1283,6.4357
1284,13.4579
1285,23.7897
1286,0.1101
1287,0.1574
1288,0.1677
1289,0.1465
1290,0.4147
1291,0.2729
1292,0.4800
1293,1.0754
1294,3.9327
1295,5.7107
1296,5.7636
1297,18.5687
1298,0.1552
1299,0.1365
1300,0.0958
1301,0.1239
1302,0.0846
1303,0.2898
1304,0.6403
1305,0.7601
1306,46.9254
1307,1.5506
1308,11.5896
1309,10.7754
1310,61.4618
1311,66.2405
1312,80.7441
1313,0.7630
1314,0.3200
1315,0.1156
1316,0.2742
1317,0.3287
1318,0.9093
1319,1.6486
1320,3.5596
1321,0.1336
1322,0.1398
1323,0.1259
1324,0.2157
1325,0.3042
1326,0.3149
1327,0.8598
1328,1.2225
1329,3.7720
1330,3.7427
1331,22.2581
1332,24.8655
1333,0.2162
1334,0.0743
1335,0.1854
1336,0.1770
1337,0.1827
1338,0.4699
1339,0.3583
1340,1.1199
1341,1.8517
1342,7.8631
1343,70.6567
1344,29.4732
1345,43.2243
1346,50.6622
1347,2.9993
1348,6.8028
1349,16.7816
1350,35.1418
1351,122.7524
1352,58.2074
1353,233.4591
1354,320.3506
1355,488.0782
1356,356.3957
1357,0.0854
1358,0.1597
1359,0.1631
1360,0.0877
1361,0.0768
1362,0.1615
1363,0.6893
1364,0.3924
1365,0.6214
1366,3.0494
1367,3.8084
1368,3.7820
1369,0.3736
1370,0.1533
1371,0.1412
1372,0.1731
1373,0.1438
1374,0.4877
1375,0.7052
1376,1.0497
1377,1.1946
1378,1.8110
1379,1.5854
1380,0.2650
1381,0.1325
1382,8.3428
1383,0.0992
1384,0.1495
1385,0.1501
1386,0.1257
1387,0.1236
1388,0.4386
1389,45.2137
1390,6.5910
1391,9.1266
1392,34.6793
1393,0.2542
1394,0.2206
1395,0.3792
1396,0.5858
1397,23.5779
1398,4.6480
1399,8.3645
1400,27.1813
1401,0.2228
1402,0.1670
1403,45.2011
1404,0.1230
1405,0.0838
1406,0.1890
1407,0.3813
1408,1.3569
1409,0.8608
1410,13.8974
1411,10.7674
1412,0.2506
1413,0.3456
1414,0.5153
1415,1.0247
1416,1.5108
1417,3.9350
1418,8.5638
1419,15.7229
1420,83.5640
1421,46.9778
1422,125.1292
1423,173.7714
1424,0.0839
1425,0.1940
1426,0.1602
1427,0.1555
1428,0.1928
1429,0.3473
1430,0.1965
1431,0.3870
1432,0.4210
1433,0.9531
1434,1.2539
1435,0.9767
1436,1.3715
1437,3.3205
1438,36.5103
1439,2.4032
1440,2.6498
1441,0.0947
1442,0.0744
1443,0.1100
1444,0.2151
1445,46.3280
1446,2.7958
1447,0.6308
1448,0.7852
1449,1.8272
1450,5.5214
1451,16.2886
1452,28.7592
1453,23.0982
1454,52.8629
1455,5.3668
1456,6.8795
1457,23.7677
1458,20.7142
1459,29.7629
1460,59.1121
1461,56.5423
1462,101.9521
1463,104.4755
1464,265.4157
1465,268.8889
1466,134.4976
1467,697.4528
1468,237.8653
1469,63.2575
1470,0.0996
1471,0.1664
1472,0.1731
1473,0.2749
1474,0.6545
1475,1.1209
1476,0.1052
1477,0.1136
1478,0.1606
1479,0.0865
1480,0.1347
1481,0.1387
1482,0.1371
1483,0.1655
1484,0.0851
1485,0.1257
1486,0.1251
1487,0.1559
1488,36.2062
1489,0.2173
1490,0.4307
1491,0.8368
1492,2.2922
1493,0.1913
1494,0.1963
1495,0.2338
1496,0.2679
1497,1.6895
1498,2.1950
1499,3.2223
1500,9.1177
1501,23.6368
1502,22.4740
1503,60.5412
1504,0.7379
1505,0.2388
1506,11.6142
1507,0.6762
1508,1.1375
1509,52.6738
1510,3.6612
1511,8.6856
1512,24.3159
1513,26.5890
1514,44.7641
1515,27.9392
1516,62.1016
1517,0.1032
1518,0.2136
1519,0.4545
1520,0.3006
1521,0.7838
1522,3.0650
1523,7.2929
1524,3.6769
1525,13.3052
1526,36.6544
1527,55.0315
1528,23.0610
1529,99.8449
1530,364.0093
1531,8.0616
1532,28.4835
1533,90.8350
1534,0.2522
1535,0.5625
1536,1.5865
1537,2.2062
1538,9.2896
1539,32.2836
1540,8.6093
1541,10.4557
1542,124.3865
1543,93.8522
1544,151.3883
1545,503.3491
1546,0.1704
1547,0.6422
1548,0.7033
1549,6.4104
1550,2.6950
1551,28.9083
1552,106.1827
1553,197.6550
1554,384.2076
1555,396.1483
1556,324.4767
1557,1456.5917
1558,1732.5936
1559,33.3856
1560,10.8952
1561,6.2989
1562,12.5338
1563,20.3185
1564,50.4729
1565,48.2961
1566,125.7462
1567,140.2128
1568,783.6572
1569,1769.0741
1570,4289.8198
1571,63.4817
1572,1.9971
1573,33.5997
1574,1.2140
1575,3.8047
1576,25.5152
1577,76.7645
1578,147.6582
1579,333.4151
1580,305.0404
1581,430.3230
1582,908.3256
1583,4028.0439
1584,3504.3765
1585,193.5112
1586,17.4303
1587,17.1077
1588,30.3749
1589,46.9851
1590,93.1840
1591,251.8019
1592,356.3408
1593,212.7742
1594,383.5284
1595,627.4396
1596,189.3821
1597,143.8745
1598,149.6275
1599,277.6606
1600,627.3216
1601,1143.7607
1602,2290.2698
1603,928.4190
1604,3807.8440
1605,3081.9932
1606,3545.2600
1607,7585.0723
1608,0.0893
1609,2.2350
1610,0.6412
1611,9.7296
1612,23.8655
1613,59.7091
1614,200.1443
1615,598.9610
1616,1712.2268
1617,0.1142
1618,0.1437
1619,0.1583
1620,0.0450
1621,0.1229
1622,0.1841
1623,0.1308
1624,0.2144
1625,0.1386
1626,0.1505
1627,0.0819
1628,0.1646
1629,0.1650
1630,0.1257
1631,0.1740
1632,0.1375
1633,9.6815
1634,25.3328
1635,83.1969
1636,197.8115
1637,102.7628
1638,100.6749
1639,89.8500
1640,167.7608
1641,569.2949
1642,495.8586
1643,576.2406
1644,1115.5946
1645,0.0934
1646,0.1196
1647,0.1391
1648,0.1985
1649,0.5142
1650,12.1787
1651,20.0115
1652,71.9935
1653,154.7149
1654,14.3793
1655,4.9874
1656,67.7369
1657,98.6575
1658,112.1971
1659,122.0072
1660,1033.6616
1661,2083.6052
1662,8.0978
1663,17.1991
1664,28.9968
1665,66.2799
1666,29.9506
1667,82.0975
1668,109.9227
1669,28.2923
1670,634.9934
1671,54.2590
1672,58.2142
1673,409.9030
1674,240.3901
1675,851.8141
1676,530.4696
1677,952.2523
1678,1465.2235
1679,6593.0479
1680,2269.1899
1681,3072.3716
1682,0.1850
1683,0.1304
1684,0.1470
1685,0.0998
1686,0.2801
1687,3.2403
1688,1.5984
1689,12.3583
1690,0.1647
1691,0.1119
1692,0.1849
1693,0.1165
1694,0.1109
1695,0.2076
1696,3.1971
1697,43.5153
1698,0.3219
1699,0.1031
1700,0.1590
1701,0.6426
1702,0.0878
1703,2.4793
1704,17.9243
1705,46.4950
1706,35.8745
1707,141.5642
1708,2412.5039
1709,1030.4073
1710,5504.8848
1711,8530.3223
1712,0.1435
1713,0.1192
1714,1.0683
1715,0.2088
1716,0.0835
1717,0.1540
1718,0.1648
1719,0.5868
1720,0.1265
1721,0.1069
1722,0.1334
1723,0.1148
1724,0.0833
1725,7.3166
1726,52.4317
1727,0.1664
1728,49.3805
1729,0.2258
1730,0.1831
1731,0.2278
1732,0.1162
1733,0.1073
1734,0.0956
1735,0.1522
1736,0.4403
1737,1.6319
1738,36.7591
1739,37.4452
1740,42.8172
1741,57.8199
1742,236.4444
1743,279.6481
1744,1204.2161
1745,844.4328
1746,4431.7520
1747,5181.2876
1748,10386.5820
1749,10636.7832
1750,22755.1934
1751,40119.2461
1752,25698.2812
1753,87030.6641
1754,37888.8945
1755,0.1794
1756,45.3856
1757,0.2364
1758,20.9900
1759,0.1697
1760,2.8754
1761,0.1768
1762,0.1230
1763,0.1440
1764,0.6176
1765,0.1483
1766,0.1603
1767,0.0790
1768,0.1889
1769,1.5753
1770,80.1708
1771,278.7109
1772,575.4739
1773,2453.2695
1774,0.1286
1775,0.1015
1776,0.2216
1777,0.1715
1778,0.5190
1779,2.1230
1780,1.0388
1781,0.3868
1782,57.1950
1783,134.2999
1784,148.1892
1785,817.4928
1786,1370.9354
1787,1011.2301
1788,6189.7437
1789,5179.4434
1790,8950.1084
1791,0.1463
1792,0.1581
1793,0.1113
1794,0.1456
1795,0.7344
1796,24.7567
1797,107.7970
1798,39.8607
1799,0.1249
1800,45.0542
1801,0.1079
1802,0.1808
1803,4.4272
1804,54.9718
1805,249.0894
1806,562.7460
1807,555.5245
1808,1966.8311
1809,4668.6519
1810,8165.0498
1811,5662.2144
1812,7205.6216
1813,18571.0137
1814,10792.3174
1815,8.5813
1816,0.6961
1817,1.1842
1818,6.4899
1819,30.7944
1820,57.8849
1821,116.5842
1822,433.0792
1823,1245.9563
1824,6362.8608
1825,0.1579
1826,1.7353
1827,7.4934
1828,114.7615
1829,60.1526
1830,71.0273
1831,885.0850
1832,1820.7231
1833,2314.7300
1834,7262.4219
1835,61.6980
1836,5.6461
1837,22.6881
1838,139.2420
1839,330.2273
1840,698.2902
1841,1566.1637
1842,2529.4858
1843,4442.4453
1844,6258.5098
1845,15057.1562
1846,22805.1680
1847,71298.1094
1848,106589.6406
1849,46357.0703
1850,4444.7456
1851,5689.8218
1852,16360.2520
1853,20101.3398
1854,26355.7070
1855,44222.4375
1856,66308.0234
1857,296319.8438
1858,89541.4219
1859,32.8195
1860,20.4549
1861,39.6454
1862,45.8160
1863,139.3199
