0,7533.6045,0.0000,-0.1836,0.8427
1,1.0837,0.0000,0.0000,0.8419
2,1084.2441,0.0000,-0.0781,0.7074
3,0.8864,0.0000,0.0000,0.7067
4,838.9764,0.0000,-0.0047,0.6168
5,0.7566,0.0000,0.0000,0.6162
6,756.2124,0.0000,-0.0795,0.5432
7,0.3761,0.0000,0.0000,0.5426
8,1405.1102,0.0000,-0.1938,0.4200
9,0.8434,0.0000,-0.3783,0.4196
10,1166.9352,50.2416,-0.0104,0.3543
11,0.9782,0.0000,0.1633,0.3540
12,3966.0809,0.0000,-0.0591,0.2127
13,0.6127,0.0000,0.1538,0.2125
14,1483.8050,0.0000,-0.1417,0.1625
15,0.8058,0.0000,-0.0699,0.1624
16,740.6504,0.0000,-0.0661,0.1413
17,-0.8400,0.0000,-0.0960,0.1411
18,860.2709,52.1862,0.1918,0.1229
19,0.1676,0.0000,0.4447,0.1228
20,1399.9287,0.0000,0.1675,0.1009
21,0.8455,0.0000,0.3516,0.1008
22,1382.0786,0.0000,0.2284,0.0833
23,0.9117,0.0000,0.0000,0.0832
24,1120.2201,0.0000,0.1773,0.0698
25,0.6516,0.0000,0.4017,0.0697
26,1145.5309,0.0000,0.1721,0.0582
27,0.6626,0.0000,0.4033,0.0582
28,794.5190,0.0000,0.2391,0.0512
29,0.1785,0.0000,0.4522,0.0511
30,1475.5033,47.8727,0.3271,0.0407
31,0.6359,0.0000,0.7212,0.0407
32,744.7755,0.0000,0.3219,0.0357
33,-0.0349,0.0000,0.4961,0.0357
34,1730.5997,0.0000,0.3947,0.0284
35,0.8652,0.0000,0.6922,0.0284
36,1108.7964,0.0000,0.2616,0.0235
37,0.6381,0.0000,0.6401,0.0235
38,1616.6902,49.3864,0.3085,0.0177
39,0.7885,0.0000,0.9077,0.0177
40,1074.6035,0.0000,0.5441,0.0149
41,0.1927,0.0000,0.8787,0.0149
42,861.5524,0.0000,0.4898,0.0130
43,0.3969,0.0000,0.8212,0.0130
44,992.2327,0.0000,0.5093,0.0112
45,0.5124,0.0000,0.8822,0.0112
46,726.6275,0.0000,0.5316,0.0100
47,-0.0783,0.0000,0.7898,0.0100
48,1084.2603,0.0000,0.5689,0.0100
49,0.5711,0.0000,1.0403,0.0100
50,1365.1124,46.2784,0.5303,0.0100
51,0.8169,0.0000,1.1519,0.0100
52,821.3785,0.0000,0.5951,0.0100
53,0.6220,0.0000,1.0307,0.0100
54,1650.1961,0.0000,0.7707,0.0100
55,0.7780,0.0000,1.3917,0.0100
56,877.9202,0.0000,0.8074,0.0100
57,0.2362,0.0000,1.4100,0.0100
58,809.0036,0.0000,0.9667,0.0100
59,0.4478,0.0000,1.4261,0.0100
60,1464.1617,0.0000,0.8158,0.0100
