step,episode,reward,epsilon,state_mean,state_std,max_q
62,3,-1.2142,0.9851,-0.031194,0.042598,0.281329,-0.011208,-0.053695,-0.061777,0.187460,0.293822,0.361070,0.089472,0.349389,0.379597,0.574985,0.087618,0.1997
63,3,-1.1893,0.9851,-0.020841,0.040509,0.280363,-0.000043,-0.053769,-0.062011,0.186416,0.310140,0.359867,0.089546,0.365128,0.377695,0.572108,0.087801,0.2226
64,4,0.0000,0.9801,-0.008834,0.038344,0.278251,0.010323,-0.053855,-0.055316,0.185383,0.331121,0.358718,0.091566,0.377795,0.375803,0.573164,0.087969,0.2159
65,5,0.0000,0.9752,-0.010237,0.035623,0.279477,0.009258,-0.052262,-0.054332,0.186590,0.329760,0.357955,0.091928,0.376052,0.374258,0.570376,0.088355,0.0604
66,5,0.0000,0.9752,-0.011781,0.033097,0.279378,0.008203,-0.050686,-0.069055,0.186197,0.328470,0.357055,0.091473,0.374316,0.372716,0.586302,0.088000,-0.0966
67,5,-0.0733,0.9752,-0.013468,0.030763,0.278835,0.007078,-0.049150,-0.066516,0.185770,0.327259,0.356032,0.091176,0.372610,0.371165,0.583915,0.087663,-0.0378
68,5,-0.0526,0.9752,-0.015314,0.028619,0.278325,0.005856,-0.047591,-0.065819,0.185341,0.326141,0.354895,0.090862,0.370943,0.369634,0.581030,0.087329,-0.0351
69,5,-0.3002,0.9752,-0.017343,0.026653,0.278388,0.004461,-0.046299,-0.060770,0.185636,0.325140,0.353663,0.090409,0.369347,0.368008,0.580319,0.086942,-0.0023
70,5,-0.3601,0.9752,-0.019572,0.024808,0.278444,0.002983,-0.045528,-0.060334,0.185866,0.324277,0.352374,0.089958,0.367793,0.366245,0.577426,0.086536,-0.0059
71,5,-0.4865,0.9752,-0.022020,0.022970,0.278414,0.001369,-0.045457,-0.060039,0.186069,0.323579,0.351089,0.089507,0.366305,0.364409,0.574539,0.086126,-0.0042
72,5,-0.6503,0.9752,-0.024718,0.021014,0.278804,-0.000484,-0.046235,-0.054422,0.186733,0.323086,0.349876,0.089144,0.364940,0.362666,0.574413,0.085952,0.0206
73,5,-0.8556,0.9752,-0.027707,0.018788,0.280384,-0.002595,-0.048177,-0.044451,0.188638,0.322853,0.348833,0.090093,0.363724,0.361371,0.580165,0.087616,0.0477
74,5,0.0000,0.9752,-0.031005,0.016200,0.282075,-0.004686,-0.050100,-0.050277,0.189856,0.322923,0.348048,0.091223,0.362504,0.360073,0.580189,0.088024,0.0886
75,5,0.0000,0.9752,-0.034609,0.013254,0.281365,-0.006756,-0.052003,-0.071740,0.189648,0.323319,0.347555,0.091043,0.361280,0.358773,0.615889,0.087608,-0.0777
76,5,-2.0834,0.9752,-0.038602,0.009712,0.280803,-0.009625,-0.056216,-0.061042,0.189633,0.324168,0.347622,0.090761,0.360613,0.359452,0.622068,0.087169,0.0065
77,5,-0.9745,0.9752,-0.043057,0.005356,0.281764,-0.012823,-0.061455,-0.050996,0.191172,0.325604,0.348612,0.090815,0.360227,0.361468,0.627050,0.088087,0.1120
78,5,0.0000,0.9752,-0.047994,0.000115,0.282843,-0.015989,-0.066643,-0.056746,0.191908,0.327712,0.350802,0.091002,0.359817,0.363378,0.626551,0.087954,0.0970
79,5,-0.5398,0.9752,-0.053418,-0.006029,0.282246,-0.019328,-0.072331,-0.063203,0.192000,0.330550,0.354409,0.090743,0.359567,0.366003,0.626746,0.087518,0.0535
80,5,-0.9872,0.9752,-0.059381,-0.013205,0.281053,-0.023045,-0.078918,-0.063418,0.191716,0.334256,0.359860,0.091073,0.359691,0.370078,0.623608,0.087125,0.0457
81,6,0.0000,0.9704,-0.058670,-0.009745,0.282249,-0.023436,-0.079407,-0.062351,0.192849,0.332656,0.359724,0.091403,0.357909,0.368255,0.620574,0.087426,-0.0416
82,6,-0.0073,0.9704,-0.058066,-0.006524,0.282288,-0.023823,-0.079884,-0.071243,0.192806,0.331044,0.359367,0.090946,0.356136,0.366440,0.623832,0.086989,-0.0612
