learn_step,loss
197,0.1956
198,0.0999
199,0.4305
200,0.1769
201,0.2229
202,0.5511
203,0.2427
204,3.2473
205,4.2994
206,0.5917
207,0.5203
208,0.5234
209,2.0372
210,0.1363
211,0.1686
212,0.1130
213,0.1918
214,0.1807
215,49.7090
216,25.4173
217,0.1974
218,0.4834
219,0.6070
220,0.2525
221,0.5267
222,2.5606
223,0.3635
224,2.8459
225,0.1459
226,42.7186
227,0.1430
228,0.1840
229,0.1172
230,0.1321
231,0.1767
232,0.1713
233,0.2029
234,0.2759
235,0.1274
236,0.2247
237,0.1472
238,0.3339
239,0.1362
240,0.1699
241,0.4157
242,0.1435
243,5.6944
244,1.9787
245,0.4108
246,3.4548
247,0.9184
248,0.0543
249,0.2067
250,0.1446
251,0.1850
252,46.4560
253,0.2105
254,0.1718
255,0.9427
256,0.5832
257,3.9817
258,2.5618
259,0.1275
260,0.1714
261,0.1812
262,30.1517
263,0.5249
264,0.6826
265,0.7068
266,0.7662
267,0.6211
268,8.9411
269,17.8690
270,10.8696
271,4.4024
272,59.5056
273,0.9336
274,2.8358
275,0.1623
276,0.2389
277,0.1642
278,0.2758
279,0.3499
280,0.2996
281,1.1709
282,4.5876
283,6.8556
284,3.7014
285,0.1730
286,0.1074
287,0.2209
288,0.2899
289,0.1714
290,0.2889
291,0.7338
292,1.4206
293,6.7381
294,7.9088
295,0.0925
296,0.0803
297,0.2412
298,0.1397
299,0.1701
300,0.3008
301,0.2834
302,0.5074
303,0.1363
304,1.1304
305,9.8549
306,40.5858
307,0.2346
308,0.2891
309,0.1494
310,0.2199
311,0.3353
312,1.0677
313,1.1691
314,0.3193
315,4.3965
316,13.5151
317,3.0544
318,28.7206
319,21.4394
320,0.2179
321,0.0959
322,0.1670
323,0.2676
324,0.1293
325,1.3656
326,0.2499
327,2.8410
328,0.3641
329,8.7171
330,48.3817
331,0.1924
332,0.3106
333,0.2350
334,0.7743
335,49.1782
336,0.9088
337,5.4467
338,5.0333
339,4.0832
340,3.6160
341,1.2300
342,0.6717
343,2.3467
344,0.1341
345,0.1316
346,0.2411
347,0.1533
348,0.2282
349,0.2657
350,0.4569
351,1.1390
352,1.0173
353,0.2738
354,0.2876
355,0.7648
356,0.6836
357,3.2334
358,1.2126
359,3.8432
360,4.9545
361,1.8122
362,0.1383
363,0.1343
364,0.1551
365,0.2747
366,0.3720
367,0.5215
368,0.9079
369,0.4739
370,0.1613
371,0.2057
372,0.1561
373,0.1960
374,0.1512
375,0.5690
376,1.0625
377,0.3874
378,1.3153
379,4.4794
380,6.0869
381,0.1116
382,0.0998
383,0.1258
384,0.1554
385,0.1371
386,0.2018
387,0.1355
388,0.1088
389,0.1958
390,0.2532
391,0.5868
392,0.9614
393,0.1565
394,0.4070
395,1.5529
396,0.8513
397,0.7749
398,1.3555
399,1.4352
400,0.1223
401,0.1131
402,0.2943
403,0.2560
404,0.2562
405,0.1757
406,0.1122
407,0.2462
408,0.3325
409,3.0781
410,0.3658
411,0.1792
412,0.1295
413,0.1098
414,0.1635
415,0.1555
416,0.1477
417,0.3774
418,1.0159
419,2.3202
420,0.9422
421,3.5623
422,3.5204
423,1.2183
424,2.3241
425,1.1354
426,0.1232
427,0.0867
428,0.1761
429,0.2017
430,0.2271
431,0.1483
432,3.5401
433,0.3050
434,2.7553
435,2.8844
436,1.4049
437,13.8533
438,1.4092
439,0.2250
440,0.1051
441,0.2258
442,0.3820
443,0.7927
444,0.5637
445,1.0763
446,1.5062
447,41.0556
448,8.5761
449,0.1239
450,0.1827
451,0.1398
452,0.1815
453,0.2757
454,51.6819
455,1.5026
456,1.5009
457,0.1877
458,0.1850
459,0.1125
460,0.1470
461,0.2450
462,9.4044
463,0.5701
464,31.4462
465,1.0897
466,2.5392
467,6.5502
468,4.0245
469,6.6583
470,17.4969
471,0.2978
472,2.4143
473,1.5884
474,6.5691
475,0.1508
476,0.1677
477,0.1701
478,0.1478
479,0.1623
480,0.1358
481,0.2629
482,1.0275
483,1.1296
484,0.5697
485,1.0642
486,3.1706
487,8.5032
488,2.1847
489,0.1231
490,0.2248
491,0.2993
492,14.7043
493,0.2284
494,0.3924
495,0.8207
496,4.9421
497,1.4981
498,2.4801
499,5.9944
500,9.8764
501,0.1333
502,0.1676
503,0.1536
504,0.4286
505,0.8983
506,0.9686
507,3.5230
508,1.0479
509,7.6137
510,9.1370
511,0.1214
512,0.3159
513,3.5091
514,0.1144
515,0.1225
516,0.3962
517,0.2128
518,0.1247
519,0.3603
520,0.5116
521,0.2911
522,1.0672
523,2.1521
524,0.1350
525,0.1636
526,0.1325
527,0.3229
528,0.3855
529,38.1230
530,0.3549
531,2.6984
532,2.6342
533,0.2242
534,1.5541
535,1.4418
536,0.1201
537,0.1208
538,0.1159
539,0.0886
540,0.1372
541,50.0317
542,0.2268
543,0.6254
544,1.6664
545,4.1068
546,1.9865
547,19.6260
548,0.1082
549,0.1459
550,0.2153
551,0.1797
552,0.2946
553,0.1794
554,0.7931
555,1.2592
556,3.5449
557,4.1773
558,0.1068
559,0.1602
560,0.7853
561,0.1364
562,0.1371
563,0.0490
564,0.1126
565,0.2831
566,45.1695
567,0.1672
568,14.9408
569,1.1959
570,0.1676
571,0.1427
572,0.1933
573,0.1523
574,0.0899
575,0.0740
576,0.2617
577,1.7997
578,0.1782
579,4.5234
580,0.5397
581,2.3136
582,5.6686
583,0.1472
584,0.1121
585,21.4418
586,0.1322
587,0.1523
588,0.1203
589,0.9077
590,44.0995
591,0.2180
592,3.2859
593,2.3510
594,0.8294
595,0.7033
596,0.1065
597,0.1073
598,0.1278
599,0.1334
600,0.1747
601,0.2713
602,0.2822
603,0.4907
604,2.0939
605,4.7793
606,5.9481
607,2.8739
608,0.1546
609,3.4643
610,0.1273
611,0.3983
612,0.1759
613,41.4688
614,0.1407
615,0.1581
616,0.3564
617,0.8762
618,2.0942
619,3.0843
620,12.2448
621,0.1691
622,0.0822
623,0.1783
624,0.1601
625,0.2762
626,0.1774
627,0.2864
628,0.2460
629,0.2432
630,1.4593
631,0.7897
632,7.7502
633,42.5652
634,0.1473
635,0.1272
636,0.1532
637,0.2053
638,0.8943
639,0.4467
640,0.5797
641,0.7534
642,0.1942
643,1.7449
644,21.8393
645,0.1385
646,0.0724
647,0.1250
648,0.2057
649,0.1726
650,0.2000
651,0.3741
652,2.1003
653,0.8674
654,0.1483
655,0.1806
656,1.1422
657,0.1961
658,0.0961
659,0.1829
660,0.1800
661,0.1361
662,20.5413
663,0.2718
664,0.3583
665,0.1115
666,0.1520
667,0.0844
668,0.1305
669,0.1368
670,0.1425
671,0.1647
672,0.2984
673,0.6105
674,0.4644
675,0.4855
676,0.3001
677,3.2895
678,3.9115
679,8.5714
680,15.0513
681,0.1179
682,0.1234
683,32.4419
684,0.1062
685,0.1414
686,0.1416
687,25.8774
688,0.3484
689,1.7985
690,0.4175
691,2.0412
692,1.0265
693,6.4216
694,2.8491
695,1.7520
696,0.1222
697,0.1731
698,0.1149
699,0.1342
700,0.1466
701,0.1982
702,0.5833
703,0.9141
704,0.5694
705,36.4097
706,20.9567
707,0.1106
708,0.1208
709,0.1243
710,0.1139
711,0.1840
712,0.1631
713,41.7528
714,0.1094
715,8.2122
716,0.6824
717,20.9631
718,0.1817
719,0.1484
720,0.1826
721,0.1548
722,0.0726
723,0.1163
724,0.2425
725,0.7615
726,0.4620
727,0.4653
728,0.4768
729,0.4408
730,6.2199
731,2.8096
732,5.7908
733,0.1327
734,0.1603
735,0.1018
736,0.1683
737,0.1340
738,0.3000
739,0.3330
740,0.3892
741,0.1609
742,0.0735
743,0.1380
744,0.1045
745,0.2549
746,0.1236
747,0.2587
748,0.3090
749,0.5693
750,0.7840
751,1.8076
752,0.1599
753,0.1104
754,0.1142
755,0.1850
756,0.1201
757,0.2158
758,0.1812
759,0.6838
760,0.0893
761,0.1608
762,0.1510
763,32.9894
764,0.1419
765,0.1682
766,0.2158
767,0.2532
768,0.1678
769,0.3993
770,0.2503
771,2.1427
772,8.4321
773,1.5334
774,0.5745
775,0.3280
776,4.1303
777,0.7253
778,0.4427
779,0.7003
780,0.1282
781,0.2019
782,0.1041
783,0.1048
784,0.1123
785,0.1091
786,0.1629
787,0.1247
788,0.5632
789,0.3891
790,0.1714
791,0.5568
792,0.5586
793,0.8472
794,0.1942
795,0.1125
796,44.2493
797,0.0801
798,0.1221
799,0.1975
800,0.0805
801,0.5674
802,0.1316
803,0.1031
804,0.1030
805,0.1167
806,0.1650
807,35.7171
808,0.1181
809,0.0964
810,0.2076
811,0.3020
812,0.2386
813,0.2852
814,0.5461
815,0.8083
816,0.1950
817,0.1313
818,19.6563
819,0.0791
820,0.1685
821,0.1303
822,0.1729
823,0.8003
824,0.4502
825,0.1004
826,0.0818
827,0.1147
828,15.4306
829,0.1625
830,0.2380
831,1.2336
832,0.2664
833,0.1567
834,0.7196
835,0.1135
836,0.1225
837,0.1688
838,45.6003
839,0.1592
840,0.3470
841,0.1287
842,1.0310
843,2.7121
844,0.1703
845,1.1061
846,0.6498
847,1.2791
848,0.4030
849,0.9067
850,3.0897
851,2.3860
852,0.1126
853,0.0666
854,0.1587
855,0.1654
856,0.2753
857,0.1915
858,0.1194
859,0.1929
860,0.2331
861,0.2092
862,2.4167
863,1.6728
864,0.3620
865,0.1406
866,0.1106
867,0.1260
868,0.0935
869,0.1108
870,0.1699
871,0.2493
872,0.1666
873,0.1158
874,0.0847
875,0.1241
876,0.1730
877,0.1533
878,0.0523
879,0.1461
880,0.1973
881,0.3219
882,0.4161
883,0.4771
884,2.3657
885,0.1019
886,0.1738
887,0.1821
888,0.1291
889,0.1821
890,0.2569
891,0.3597
892,15.8892
893,0.7339
894,0.5945
895,2.0869
896,0.4934
897,1.0918
898,9.6677
899,0.3393
900,0.1626
901,0.0732
902,0.1529
903,0.2040
904,0.0726
905,0.1161
906,38.2098
907,0.4599
908,0.4084
909,1.3551
910,0.3210
911,0.1381
912,43.7944
913,0.0887
914,0.1108
915,0.1085
916,0.1166
917,0.1770
918,0.1593
919,1.3984
920,1.6339
921,0.1000
922,4.2978
923,1.7595
924,74.0375
925,0.1383
926,62.7999
927,0.1564
928,0.2659
929,0.1746
930,0.2865
931,0.1554
932,0.2328
933,0.1237
934,0.0882
935,0.1464
936,0.1170
937,0.1910
938,0.1663
939,0.1896
940,0.1148
941,0.2768
942,0.1738
943,0.1134
944,0.1161
945,0.1176
946,0.1450
947,0.1183
948,0.1549
949,0.3517
950,0.2678
951,0.2830
952,0.1709
953,0.1806
954,0.0735
955,0.1642
956,0.1323
957,0.0955
958,0.1556
959,0.1226
960,0.1526
961,0.0765
962,0.5465
963,0.7522
964,0.6289
965,0.1562
966,0.1780
967,0.1073
968,0.1054
969,0.1412
970,0.1644
971,0.1574
972,0.1756
973,51.6635
974,0.1727
975,2.3865
976,0.1188
977,0.1135
978,46.3899
979,0.1753
980,0.1703
981,0.1324
982,0.1492
983,0.2643
984,0.6457
985,0.1887
986,0.1539
987,1.5618
988,0.7548
989,0.1556
990,0.1178
991,18.1764
992,0.1756
993,39.7778
994,0.1434
995,0.1234
996,0.0871
997,0.2726
998,0.3220
999,0.3148
1000,9.1831
1001,0.2558
1002,0.1119
1003,0.1881
1004,0.2003
1005,0.1601
1006,0.2658
1007,0.1609
1008,0.2124
1009,2.1175
1010,0.7148
1011,0.8461
1012,1.0268
1013,0.3227
1014,0.0581
1015,0.1707
1016,3.1711
1017,1.2092
1018,0.1349
1019,0.1196
1020,0.1509
1021,0.0576
1022,0.1393
1023,0.0950
1024,0.1922
1025,0.1239
1026,0.1467
1027,0.1480
1028,0.1627
1029,0.0724
1030,0.1369
1031,0.2162
1032,0.1192
1033,0.1639
1034,0.2680
1035,0.2640
1036,0.2305
1037,0.0941
1038,0.1422
1039,0.0861
1040,0.1841
1041,0.1356
1042,0.1847
1043,0.2484
1044,0.4082
1045,0.2699
1046,3.4969
1047,0.1235
1048,0.0707
1049,0.1361
1050,2.8448
1051,0.0612
1052,47.7483
1053,0.1814
1054,0.1290
1055,0.1367
1056,39.2741
1057,0.1460
1058,0.4869
1059,0.1723
1060,0.3096
1061,0.3060
1062,2.0028
1063,2.6574
1064,1.0441
1065,4.8832
1066,0.8912
1067,0.1122
1068,2.2453
1069,2.6126
1070,0.2454
1071,0.0573
1072,0.2047
1073,0.1154
1074,0.1377
1075,0.1846
1076,0.5356
1077,0.2049
1078,0.1405
1079,0.0991
1080,0.1851
1081,0.1685
1082,0.1499
1083,1.2741
1084,32.5391
1085,0.9123
1086,0.7069
1087,8.0664
1088,0.1089
1089,0.1182
1090,0.1190
1091,0.2497
1092,0.3179
1093,0.4285
1094,0.1018
1095,2.4292
1096,0.1592
1097,0.8048
1098,3.3670
1099,3.3675
1100,63.3827
1101,2.7061
1102,0.0975
1103,0.1756
1104,0.1686
1105,0.1621
1106,0.1652
1107,27.3894
1108,0.9736
1109,1.5572
1110,0.4594
1111,0.1346
1112,0.1227
1113,0.2889
1114,0.9851
1115,2.0118
1116,5.7283
1117,5.4108
1118,0.3767
1119,14.2055
1120,1.0836
1121,0.0762
1122,0.1010
1123,0.1986
1124,0.3668
1125,0.5561
1126,1.2344
1127,0.1410
1128,0.3766
1129,5.0039
1130,86.7188
1131,13.7192
1132,0.1127
1133,45.6497
1134,0.1410
1135,0.1398
1136,0.3693
1137,0.1105
1138,4.5449
1139,0.1343
1140,6.7809
1141,0.1761
1142,0.1547
1143,0.0759
1144,0.1017
1145,26.0740
1146,1.0412
1147,0.5114
1148,1.0374
1149,66.4200
1150,12.3718
1151,3.1207
1152,0.7718
1153,2.2270
1154,53.1125
1155,0.1636
1156,0.1845
1157,0.3699
1158,37.4829
1159,0.1216
1160,0.2840
1161,0.1397
1162,12.7036
1163,15.5396
1164,21.2263
1165,59.0071
1166,0.1527
1167,0.3666
1168,0.1407
1169,0.2505
1170,1.2502
1171,6.2378
1172,13.9948
1173,30.1174
1174,88.0195
1175,0.1241
1176,0.1066
1177,0.9508
1178,0.7049
1179,4.0792
1180,0.9195
1181,6.4226
1182,13.9032
1183,11.3001
1184,17.8835
1185,0.1501
1186,0.3329
1187,1.9615
1188,2.8209
1189,6.9380
1190,9.1428
1191,45.9746
1192,17.6785
1193,28.7585
1194,19.1969
1195,11.7906
1196,0.2464
1197,0.6526
1198,0.2269
1199,0.4621
1200,0.2325
1201,0.9087
1202,23.1932
1203,0.2567
1204,0.2287
1205,0.1786
1206,1.4574
1207,4.4822
1208,1.4632
1209,1.9659
1210,2.3807
1211,17.5594
1212,71.9940
1213,64.4282
1214,0.2528
1215,83.0227
1216,0.4922
1217,0.1241
1218,0.1394
1219,5.5180
1220,1.9881
1221,0.2671
1222,12.2917
1223,12.6344
1224,11.0056
1225,6.5189
1226,48.7569
1227,28.0256
1228,11.9650
1229,246.8311
1230,0.1120
1231,45.6507
1232,0.2358
1233,1.4706
1234,0.2044
1235,0.9603
1236,1.0505
1237,2.8084
1238,26.9381
1239,50.8068
1240,0.7815
1241,72.8048
1242,39.9335
1243,0.0573
1244,0.2594
1245,0.2023
1246,53.6570
1247,11.5280
1248,4.9199
1249,5.8490
1250,6.5786
1251,0.7497
1252,94.6214
1253,7.7437
1254,42.4111
1255,171.5592
1256,15.4806
1257,0.1478
1258,0.0664
1259,0.1299
1260,0.2022
1261,1.1696
1262,2.6825
1263,0.0995
1264,15.2528
1265,8.1921
1266,24.3780
1267,3.9625
1268,69.7554
1269,119.3729
1270,79.8661
1271,142.3673
1272,0.1585
1273,0.0833
1274,0.1918
1275,0.1637
1276,4.4201
1277,4.7335
1278,29.9817
1279,6.4840
1280,16.5616
1281,0.7412
1282,82.7254
1283,29.0518
1284,33.6251
1285,0.1167
1286,0.0904
1287,0.0897
1288,0.1788
1289,0.1303
1290,0.4056
1291,4.5423
1292,3.3512
1293,18.4149
1294,0.2559
1295,2.7773
1296,2.1936
1297,0.3225
1298,0.1222
1299,0.1604
1300,0.1488
1301,0.8926
1302,0.5667
1303,0.0989
1304,7.2094
1305,31.0930
1306,3.4744
1307,10.0675
1308,14.3747
1309,78.5865
1310,158.2534
1311,60.2462
1312,870.2286
1313,0.1314
1314,0.2604
1315,51.2231
1316,0.5108
1317,75.7196
1318,7.8142
1319,14.7328
1320,0.3213
1321,0.1709
1322,0.1454
1323,0.1132
1324,0.2092
1325,0.5673
1326,0.1492
1327,1.3821
1328,3.1380
1329,0.0940
1330,5.7222
1331,7.1282
1332,16.3676
1333,0.1003
1334,0.0526
1335,0.0871
1336,31.6478
1337,0.2264
1338,0.2854
1339,0.1369
1340,0.0986
1341,5.5902
1342,0.2366
1343,5.4425
1344,24.0969
1345,0.2088
1346,0.1761
1347,0.1581
1348,0.5051
1349,0.3361
1350,4.0478
1351,0.4367
1352,1.1053
1353,1.1674
1354,4.1465
1355,2.1678
1356,137.0495
1357,0.1202
1358,0.1176
1359,0.1209
1360,0.1773
1361,0.4430
1362,12.1605
1363,0.1119
1364,0.1383
1365,0.1991
1366,0.2689
1367,6.5613
1368,0.1640
1369,0.1090
1370,0.0835
1371,0.1314
1372,0.0819
1373,0.1358
1374,0.1396
1375,0.3540
1376,1.3933
1377,0.1624
1378,0.2806
1379,1.6650
1380,1.3588
1381,0.1334
1382,0.1143
1383,0.0855
1384,0.3118
1385,0.1317
1386,0.2926
1387,0.1324
1388,0.3882
1389,0.2161
1390,1.9852
1391,0.4373
1392,0.1326
1393,0.1051
1394,46.0216
1395,0.0734
1396,0.0803
1397,0.1540
1398,0.1522
1399,0.2345
1400,1.3574
1401,3.0108
1402,0.1107
1403,0.1360
1404,0.0774
1405,12.6319
1406,0.3435
1407,0.1045
1408,0.9273
1409,0.3238
1410,0.8586
1411,1.8286
1412,0.0989
1413,0.1571
1414,0.1289
1415,0.0763
1416,0.1969
1417,13.4631
1418,0.5892
1419,0.1092
1420,0.1585
1421,5.2859
1422,8.2703
1423,6.9363
1424,0.1110
1425,0.0867
1426,0.1523
1427,0.1359
1428,0.1271
1429,0.1235
1430,0.1410
1431,0.3728
1432,0.2905
1433,0.3735
1434,0.3179
1435,1.9470
1436,47.3737
1437,3.5694
1438,0.1330
1439,0.2537
1440,4.7834
1441,0.0707
1442,0.2318
1443,0.0716
1444,0.1475
1445,0.1522
1446,0.2463
1447,0.0832
1448,0.6099
1449,0.0854
1450,1.7670
1451,7.6644
1452,4.3457
1453,3.9135
1454,9.1367
1455,0.0809
1456,0.2171
1457,0.0938
1458,0.0862
1459,0.1606
1460,0.3018
1461,59.7008
1462,0.4690
1463,1.4231
1464,39.8457
1465,5.5239
1466,0.2622
1467,6.7816
1468,8.4414
1469,0.0912
1470,0.0996
1471,0.1539
1472,0.1388
1473,0.1389
1474,0.1489
1475,0.0813
1476,0.1921
1477,0.1135
1478,0.1804
1479,0.2024
1480,0.1221
1481,0.1274
1482,0.2984
1483,0.2709
1484,0.3208
1485,0.0929
1486,0.1081
1487,0.0911
1488,0.0699
1489,0.0774
1490,0.1123
1491,0.1211
1492,0.1970
1493,0.1345
1494,0.0675
1495,0.0571
1496,0.0974
1497,0.1987
1498,0.1623
1499,56.5641
1500,0.1270
1501,0.2262
1502,1.3171
1503,0.6697
1504,0.1290
1505,0.1543
1506,0.1072
1507,0.1264
1508,17.5421
1509,0.2718
1510,0.5886
1511,0.1039
1512,1.2618
1513,4.2834
1514,4.8862
1515,0.0948
1516,0.2972
1517,0.1160
1518,0.1176
1519,0.0946
1520,8.0717
1521,0.0735
1522,0.2448
1523,0.1919
1524,0.1997
1525,0.1823
1526,0.5253
1527,1.2411
1528,0.2605
1529,2.6799
1530,0.6599
1531,13.7126
1532,0.5891
1533,1.3345
1534,0.1655
1535,0.1229
1536,0.0921
1537,0.1085
1538,0.3358
1539,0.0803
1540,0.4169
1541,0.1818
1542,1.6513
1543,3.5279
1544,5.2052
1545,9.7548
1546,0.1095
1547,0.0881
1548,0.0668
1549,0.0836
1550,0.1627
1551,0.1463
1552,0.2844
1553,0.0862
1554,0.5524
1555,0.2522
1556,1.1574
1557,13.6704
1558,0.4241
1559,0.0806
1560,0.1404
1561,0.1173
1562,0.1015
1563,0.1056
1564,0.0830
1565,0.4047
1566,0.2209
1567,0.2592
1568,1.1411
1569,37.4659
1570,0.7071
1571,0.0935
1572,0.0749
1573,0.0591
1574,0.0914
1575,0.1229
1576,0.2177
1577,0.1436
1578,0.1455
1579,0.1690
1580,0.1264
1581,0.3539
1582,0.9764
1583,1.3552
1584,43.5034
1585,0.1159
1586,0.0651
1587,0.1049
1588,0.1038
1589,7.6986
1590,1.8257
1591,0.0938
1592,0.4258
1593,0.6284
1594,0.1369
1595,0.7370
1596,0.1238
1597,0.1106
1598,0.1700
1599,0.0918
1600,0.0940
1601,0.1103
1602,0.1960
1603,0.2901
1604,0.2515
1605,2.7471
1606,1.8706
1607,0.3907
1608,0.0997
1609,0.1005
1610,33.5115
1611,0.2023
1612,0.0657
1613,0.1131
1614,0.4017
1615,0.3336
1616,0.5457
1617,0.1147
1618,0.1544
1619,0.1436
1620,0.0381
1621,0.1274
1622,0.1320
1623,0.0902
1624,0.1542
1625,0.1404
1626,0.1062
1627,51.2041
1628,0.1327
1629,0.1373
1630,0.1152
1631,0.1601
1632,8.2440
1633,0.0866
1634,0.1390
1635,0.1379
1636,73.3016
1637,0.1921
1638,0.0709
1639,0.1390
1640,0.1821
1641,0.1353
1642,4.6156
1643,0.3817
1644,0.1665
1645,0.1350
1646,0.0933
1647,0.0856
1648,0.1209
1649,0.0649
1650,0.1027
1651,0.0797
1652,0.1830
1653,0.0915
1654,0.1299
1655,0.0646
1656,0.0690
1657,0.1459
1658,0.1485
1659,0.1872
1660,0.1291
1661,0.4609
1662,0.0723
1663,0.1395
1664,0.1072
1665,0.1096
1666,0.1126
1667,0.0798
1668,20.8760
1669,0.4574
1670,0.1716
1671,0.1096
1672,0.0587
1673,0.0717
1674,0.1013
1675,0.1034
1676,0.0760
1677,0.2323
1678,0.2106
1679,0.1337
1680,0.3867
1681,0.5641
1682,0.1188
1683,0.0466
1684,0.7713
1685,0.0877
1686,0.1253
1687,0.1041
1688,0.5002
1689,0.2534
1690,16.2882
1691,0.1071
1692,0.0995
1693,0.1566
1694,0.1045
1695,0.2077
1696,0.1249
1697,0.2800
1698,0.1182
1699,0.1601
1700,0.0927
1701,0.1544
1702,0.0973
1703,0.1126
1704,0.2269
1705,0.2546
1706,0.0998
1707,0.8820
1708,1.3673
1709,0.7023
1710,2.1314
1711,2.2759
1712,0.0700
1713,0.1311
1714,0.0802
1715,0.1245
1716,0.0832
1717,0.1368
1718,0.1876
1719,0.1396
1720,0.4525
1721,0.0577
1722,0.0378
1723,0.1500
1724,0.0910
1725,0.0922
1726,41.3586
1727,0.1423
1728,0.1288
1729,0.1655
1730,0.1668
1731,0.5388
1732,0.0868
1733,0.1730
1734,0.0702
1735,0.1506
1736,0.1149
1737,0.1482
1738,0.3602
1739,0.3960
1740,0.2409
1741,0.1642
1742,20.4394
1743,0.1610
1744,0.1420
1745,0.1261
1746,0.0950
1747,0.2313
1748,54.1632
1749,0.9153
1750,0.6326
1751,0.2020
1752,0.1830
1753,0.1929
1754,0.4975
1755,16.1632
1756,0.0818
1757,0.0792
1758,0.1036
1759,0.1206
1760,0.2411
1761,0.3254
1762,0.2388
1763,0.2702
1764,0.4552
1765,49.3097
1766,0.0622
1767,0.1208
1768,0.0742
1769,41.4778
1770,0.1050
1771,0.1936
1772,0.2024
1773,0.7715
1774,0.0740
1775,0.1055
1776,0.1358
1777,0.1031
1778,0.1405
1779,50.0103
1780,0.1134
1781,0.1347
1782,0.1359
1783,41.0088
1784,0.2696
1785,0.5142
1786,0.3914
1787,0.4284
1788,0.2987
1789,1.5350
1790,1.7267
1791,0.1167
1792,49.4178
1793,0.0967
1794,0.0653
1795,0.0715
1796,0.1651
1797,0.0872
1798,0.0795
1799,7.8319
1800,0.0808
1801,0.0498
1802,0.0553
1803,0.0890
1804,0.1117
1805,0.0579
1806,0.3933
1807,0.1316
1808,0.4696
1809,1.7770
1810,2.1725
1811,1.1153
1812,0.5160
1813,0.2390
1814,0.6239
1815,0.1553
1816,0.1045
1817,0.1667
1818,0.0694
1819,0.1050
1820,0.1901
1821,0.2129
1822,0.7261
1823,0.1678
1824,1.3861
1825,49.1214
1826,34.0001
1827,0.0902
1828,0.1365
1829,0.1639
1830,0.1264
1831,0.1432
1832,0.5791
1833,0.1475
1834,3.1027
1835,0.1197
1836,5.1193
1837,0.0629
1838,0.0658
1839,0.1773
1840,0.0830
1841,0.1263
1842,0.1277
1843,0.1683
1844,12.2415
1845,0.2139
1846,1.6551
1847,0.1086
1848,0.8313
1849,51.0301
1850,0.1443
1851,0.0948
1852,0.0903
1853,0.0897
1854,0.1269
1855,0.0704
1856,0.1738
1857,0.6506
1858,0.2326
1859,0.1281
1860,0.1309
1861,0.1145
1862,0.0744
1863,0.1644
1864,0.0860
1865,0.1152
1866,0.1937
1867,2.7871
1868,0.4564
1869,0.4820
1870,6.2044
1871,7.8185
